"date..UTC.0.","Al_Flags","Al_Concentration..ng.m3.","Si_Flags","Si_Concentration..ng.m3.","P_Flags","P_Concentration..ng.m3.","S_Flags","S_Concentration..ng.m3.","Cl_Flags","Cl_Concentration..ng.m3.","K_Flags","K_Concentration..ng.m3.","Ca_Flags","Ca_Concentration..ng.m3.","Ti_Flags","Ti_Concentration..ng.m3.","V_Flags","V_Concentration..ng.m3.","Cr_Flags","Cr_Concentration..ng.m3.","Mn_Flags","Mn_Concentration..ng.m3.","Fe_Flags","Fe_Concentration..ng.m3.","Co_Flags","Co_Concentration..ng.m3.","Ni_Flags","Ni_Concentration..ng.m3.","Cu_Flags","Cu_Concentration..ng.m3.","Zn_Flags","Zn_Concentration..ng.m3.","Ga_Flags","Ga_Concentration..ng.m3.","Ge_Flags","Ge_Concentration..ng.m3.","As_Flags","As_Concentration..ng.m3.","Se_Flags","Se_Concentration..ng.m3.","Br_Flags","Br_Concentration..ng.m3.","Sr_Flags","Sr_Concentration..ng.m3.","Y_Flags","Y_Concentration..ng.m3.","Zr_Flags","Zr_Concentration..ng.m3.","Mo_Flags","Mo_Concentration..ng.m3.","Pd_Flags","Pd_Concentration..ng.m3.","Ag_Flags","Ag_Concentration..ng.m3.","Cd_Flags","Cd_Concentration..ng.m3.","In_Flags","In_Concentration..ng.m3.","Sn_Flags","Sn_Concentration..ng.m3.","Sb_Flags","Sb_Concentration..ng.m3.","Te_Flags","Te_Concentration..ng.m3.","Ba_Flags","Ba_Concentration..ng.m3.","La_Flags","La_Concentration..ng.m3.","Ce_Flags","Ce_Concentration..ng.m3.","Pt_Flags","Pt_Concentration..ng.m3.","Hg_Flags","Hg_Concentration..ng.m3.","Tl_Flags","Tl_Concentration..ng.m3.","Pb_Flags","Pb_Concentration..ng.m3.","Bi_Flags","Bi_Concentration..ng.m3.","PM.size.fraction"
"2021-07-02 10:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-02 11:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,600.5368,NA,0,NA,29.496,NA,75.6389,NA,2.8373,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,69.2599,NA,0,NA,0,NA,2.6185,NA,6.6372,NA,0,NA,0,NA,1.3316,NA,0,NA,3.2933,NA,0,NA,0,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,"E: Uncertainty",NA,NA,0,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"PM2.5"
"2021-07-02 12:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-02 13:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,586.6702,NA,0,NA,28.5463,NA,38.0624,NA,2.5293,"E: Uncertainty",NA,NA,0,NA,0.007,NA,44.9332,NA,0,NA,0,NA,2.3865,NA,4.2071,NA,0,NA,0,NA,0.467,"E: Uncertainty",NA,NA,2.9857,NA,0,NA,0,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1.9249,NA,0,"PM2.5"
"2021-07-02 14:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-02 15:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,526.2362,NA,0,NA,21.5802,NA,40.2138,NA,1.6524,NA,0,NA,0,NA,0,NA,48.6782,NA,0,NA,0,NA,1.6008,NA,3.391,NA,0,NA,0,NA,0.5744,"E: Uncertainty",NA,NA,2.713,NA,0.0023,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0.0011,NA,0,NA,0,NA,0,"PM2.5"
"2021-07-02 16:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-02 17:00:00",NA,663.7464,NA,0,NA,0,NA,624.9407,NA,0,NA,34.4777,NA,48.0448,NA,2.1131,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,49.3365,NA,0,NA,0,NA,0.9917,NA,4.1066,NA,0,NA,0,NA,0.5392,NA,0,NA,3.7838,NA,0,NA,0,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"PM2.5"
"2021-07-02 18:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-02 19:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,732.4067,NA,0,NA,48.4632,NA,58.1502,NA,1.4824,NA,0,NA,0.0028,"E: Uncertainty",NA,NA,69.7924,NA,0,NA,0,NA,2.2975,NA,6.489,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,6.3922,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2.1319,NA,0,"PM2.5"
"2021-07-02 20:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-02 21:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,777.2562,NA,0,NA,68.6868,NA,44.8952,NA,1.6914,NA,0,NA,0,NA,0.8223,NA,126.0997,NA,0,NA,0,NA,4.8596,NA,13.319,NA,0,NA,0,NA,2.882,"E: Uncertainty",NA,NA,3.8645,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,9.8613,"E: Uncertainty",NA,NA,0,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8.0199,NA,0,"PM2.5"
"2021-07-02 22:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-02 23:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,788.7558,NA,0,NA,102.7702,NA,107.0514,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,128.8971,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,4.8765,NA,19.4254,NA,0,NA,0,NA,3.6367,"E: Uncertainty",NA,NA,4.9935,"E: Uncertainty",NA,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,12.2448,NA,0,"PM2.5"
"2021-07-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 01:00:00",NA,0,NA,0,NA,0,NA,871.8659,NA,0,NA,113.4827,NA,46.8748,NA,1.967,NA,0,"E: Uncertainty",NA,NA,0.7849,NA,79.0672,NA,0,NA,0,NA,2.981,NA,10.1963,NA,0,NA,0,NA,2.1133,NA,0.506,NA,4.8547,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,20.9997,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.0355,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,4.4952,NA,0,"PM2.5"
"2021-07-03 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 03:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,555.6959,NA,71.6559,NA,40.1558,NA,84.7413,NA,1.5344,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0.0019,NA,48.5803,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,1.6695,NA,5.8004,NA,0,NA,0,NA,1.5117,"E: Uncertainty",NA,NA,2.8618,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,12.4873,NA,0,"E: Uncertainty",NA,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.956,NA,0,"PM2.5"
"2021-07-03 04:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 05:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,533.8906,NA,180.8806,NA,42.4914,NA,160.3757,NA,1.5549,"E: Uncertainty",NA,NA,0,NA,0,NA,48.9744,NA,0,"E: Uncertainty",NA,NA,0.8983,NA,5.7981,NA,0,NA,0,NA,1.7714,"E: Uncertainty",NA,NA,2.9893,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,10.3128,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"PM2.5"
"2021-07-03 06:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 07:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,530.804,NA,262.6737,NA,35.9661,NA,61.6582,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,60.095,NA,0,NA,0,NA,2.3865,NA,7.3495,NA,0,NA,0,NA,1.8846,"E: Uncertainty",NA,NA,3.0442,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,11.702,NA,0,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,"PM2.5"
"2021-07-03 08:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 09:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,653.1267,NA,306.924,NA,43.7994,NA,57.665,NA,2.6908,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,68.9152,NA,0,"E: Uncertainty",NA,NA,2.3679,NA,7.2375,NA,0,NA,0,NA,0.5744,"E: Uncertainty",NA,NA,3.7797,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,11.9536,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1.4332,NA,0,"PM2.5"
"2021-07-03 10:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 11:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,649.1626,NA,379.6762,NA,76.2467,NA,56.515,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,51.7532,NA,0,"E: Uncertainty",NA,NA,1.6555,NA,8.594,NA,0,NA,0,NA,3.1719,"E: Uncertainty",NA,NA,4.3572,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,16.7047,"E: Uncertainty",NA,NA,0,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"PM2.5"
"2021-07-03 12:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 13:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,328.2219,NA,375.6641,NA,33.0566,NA,38.9218,NA,1.082,NA,1.0191,"E: Uncertainty",NA,NA,0,NA,35.8634,NA,0,"E: Uncertainty",NA,NA,2.058,NA,4.5761,NA,0,NA,0,NA,0.7805,"E: Uncertainty",NA,NA,2.286,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,9.5909,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1.5756,NA,0,"PM2.5"
"2021-07-03 14:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 15:00:00",NA,738.4561,NA,0,NA,0,NA,364.5184,NA,372.7187,NA,29.5654,NA,45.9084,NA,1.4186,NA,1.1743,NA,0,NA,0,NA,30.7743,NA,0,"E: Uncertainty",NA,NA,0.9729,NA,5.3655,NA,0,NA,0,NA,0.3878,"E: Uncertainty",NA,NA,1.9683,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,12.906,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"PM2.5"
"2021-07-03 16:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 17:00:00",NA,0,NA,0,NA,0,NA,322.7051,NA,598.2995,NA,42.5817,NA,56.289,NA,1.8972,"E: Uncertainty",NA,NA,0,NA,0,NA,47.9033,NA,0,"E: Uncertainty",NA,NA,2.1449,NA,5.2397,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,2.1399,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,12.0154,NA,0,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"PM2.5"
"2021-07-03 18:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 19:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,406.3718,NA,706.8957,NA,42.0759,NA,57.1968,NA,1.9774,NA,0,NA,0,NA,0,NA,85.1669,NA,0,NA,0,NA,8.855,NA,18.6735,NA,0,NA,0,NA,0.6064,"E: Uncertainty",NA,NA,2.0031,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,14.4245,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,5.4465,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"PM2.5"
"2021-07-03 20:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 21:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,332.27,NA,831.1313,NA,53.4176,NA,71.3224,NA,2.2904,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,85.7783,NA,0,NA,0,NA,5.2009,NA,5.3842,NA,0,NA,0,NA,0.6374,NA,0,NA,1.3911,"E: Uncertainty",NA,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"PM2.5"
"2021-07-03 22:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-03 23:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,405.4074,NA,1057.5843,NA,229.8467,NA,123.3925,NA,2.9888,NA,0,NA,0,NA,1.2758,NA,122.5443,"E: Uncertainty",NA,NA,0,NA,8.8649,NA,15.2502,NA,0,NA,0,"E: Uncertainty",NA,NA,0,NA,2.841,NA,4.3489,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,14.8414,NA,0,NA,0,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,3.0839,"PM2.5"
"2021-07-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-04 01:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,346.9206,NA,894.7617,NA,87.9213,NA,118.2901,NA,1.8865,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,52.3086,NA,0.0049,NA,0,NA,2.1343,NA,11.0989,NA,0,NA,0,NA,1.6204,"E: Uncertainty",NA,NA,2.3824,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,9.6546,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1.5419,NA,0,"PM2.5"
"2021-07-04 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-04 03:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,444.2046,NA,832.9741,NA,104.623,NA,126.95,NA,2.9765,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,55.7714,"E: Uncertainty",NA,NA,0,NA,1.2176,NA,7.2984,NA,0,NA,0,NA,1.8068,NA,0,NA,3.4406,NA,2.0227,NA,0,NA,0,NA,0,NA,16.1377,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"PM2.5"
"2021-07-04 04:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-07-04 05:00:00","E: Uncertainty",NA,NA,0,NA,0,NA,780.5769,NA,926.6137,NA,116.3786,NA,152.5614,NA,2.0815,"E: Uncertainty",NA,NA,0,NA,0.0042,NA,49.4608,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,1.015,NA,6.83,NA,0,NA,0,NA,0.5688,"E: Uncertainty",NA,NA,3.7468,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,16.7038,NA,0,"E: Uncertainty",NA,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"PM2.5"
