"date","source_pm2p5.x","Org.x","NH4.x","SO4.x","NO3.x","Chl.x","source_pm2p5.y","Org.y","NH4.y","SO4.y","NO3.y","Chl.y","PM1","PM2p5","PM10","qc_flag_Org.x","qc_flag_NH4.x","qc_flag_SO4.x","qc_flag_NO3.x","qc_flag_Chl.x","qc_flag_Org.y","qc_flag_NH4.y","qc_flag_SO4.y","qc_flag_NO3.y","qc_flag_Chl.y","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2022-05-19,"BAQS",4.7647681668291,0,0.248240749721972,0.0715449935191378,0,"BAQS",4.7647681668291,0,0.248240749721972,0.0715449935191378,0,1.86069825,2.65166633333333,4.72394936666667,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 01:00:00,"BAQS",0,0,0,0.184185381958178,0.061742641682458,"BAQS",0,0,0,0.184185381958178,0.061742641682458,2.00653163333333,2.7842546,4.6659523,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 02:00:00,"BAQS",3.1162410026763,0.103938950244733,0.195477002625096,0.205591129917747,0.00398972910428271,"BAQS",3.1162410026763,0.103938950244733,0.195477002625096,0.205591129917747,0.00398972910428271,2.16648551666667,2.961954,5.4026795,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 03:00:00,"BAQS",3.40637352118871,0.203828672718694,0.305040729005663,0.255258927747546,0,"BAQS",3.40637352118871,0.203828672718694,0.305040729005663,0.255258927747546,0,2.42069281666667,3.23883948333333,5.33646445,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 04:00:00,"BAQS",0,0.200117075360067,0.0241035582738057,0.305899446136109,0,"BAQS",0,0.200117075360067,0.0241035582738057,0.305899446136109,0,4.00827758333333,4.91186721666667,7.3061314,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 05:00:00,"BAQS",0,0.185183008124996,0.1325852182404,0.291476137738217,0,"BAQS",0,0.185183008124996,0.1325852182404,0.291476137738217,0,5.38706918333333,6.2382543,7.8903608,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 06:00:00,"BAQS",0,0.189853804080458,0.389302592975045,0.218826902838917,0,"BAQS",0,0.189853804080458,0.389302592975045,0.218826902838917,0,5.33610541666667,6.38664353333333,8.72670548333333,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 07:00:00,"BAQS",3.00832551246526,0.284852521553264,0.140592876355429,0.306010926485605,0.105261305426056,"BAQS",3.00832551246526,0.284852521553264,0.140592876355429,0.306010926485605,0.105261305426056,4.8220287,6.00314866666667,8.23433348333333,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 08:00:00,"BAQS",4.71571645198002,0.423080815492996,0.44194793813326,0.169545484664083,0,"BAQS",4.71571645198002,0.423080815492996,0.44194793813326,0.169545484664083,0,3.9346723,5.76140423333333,10.4341529,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 09:00:00,"BAQS",4.81704337632868,0.161730981152357,0.413089927137857,0.117042293417463,0.0779260139651206,"BAQS",4.81704337632868,0.161730981152357,0.413089927137857,0.117042293417463,0.0779260139651206,3.64617371666667,6.02447873333333,11.6648881166667,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 10:00:00,"BAQS",0,0.0955218192991096,0.646693651120294,0.0277793950418842,0,"BAQS",0,0.0955218192991096,0.646693651120294,0.0277793950418842,0,2.67073955,5.03509203333333,10.9665698333333,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 11:00:00,"BAQS",0,0.181639327239791,0.750182887330724,0.218166514554978,0.113098380947003,"BAQS",0,0.181639327239791,0.750182887330724,0.218166514554978,0.113098380947003,2.39434035,4.37308463333333,8.61658288333333,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 12:00:00,"BAQS",0,0.0301003815295857,0.536674402590248,0.146264118478972,0.0544250991147402,"BAQS",0,0.0301003815295857,0.536674402590248,0.146264118478972,0.0544250991147402,1.97918213333333,3.61266368333333,7.83838621666667,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 13:00:00,"BAQS",0.0314471668971381,0.172506623849596,0.0377950541282364,0,0,"BAQS",0.0314471668971381,0.172506623849596,0.0377950541282364,0,0,2.09172428333333,3.6849112,8.20922366666667,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 14:00:00,"BAQS",0.311455790981506,0.0340077471073026,0.21508202947298,0.112125067066779,0.074806381999397,"BAQS",0.311455790981506,0.0340077471073026,0.21508202947298,0.112125067066779,0.074806381999397,1.79041558333333,3.40844381666667,8.47634998333333,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-19 15:00:00,"BAQS",NA,NA,NA,NA,NA,"BAQS",NA,NA,NA,NA,NA,1.65616056666667,3.02619988333333,6.02037271666667,"0b","0b","0b","0b","0b","0b","0b","0b","0b","0b",1,1,1
2022-05-19 16:00:00,"BAQS",2.27164774913268,0.193192984736041,0.241477461009529,0.0475087026676084,0,"BAQS",2.27164774913268,0.193192984736041,0.241477461009529,0.0475087026676084,0,1.7282197,3.14140115,7.14526391666667,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
