"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm.x","BC_470_nm.x","BC_520_nm.x","BC_590_nm.x","BC_660_nm.x","BC_880_nm.x","BC_950_nm.x","BC_370_nm.y","BC_470_nm.y","BC_520_nm.y","BC_590_nm.y","BC_660_nm.y","BC_880_nm.y","BC_950_nm.y","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm.x","qc_flag_BC_470_nm.x","qc_flag_BC_520_nm.x","qc_flag_BC_590_nm.x","qc_flag_BC_660_nm.x","qc_flag_BC_880_nm.x","qc_flag_BC_950_nm.x","qc_flag_BC_370_nm.y","qc_flag_BC_470_nm.y","qc_flag_BC_520_nm.y","qc_flag_BC_590_nm.y","qc_flag_BC_660_nm.y","qc_flag_BC_880_nm.y","qc_flag_BC_950_nm.y"
2023-06-01 10:00:00,"BAQS",NA,NA,NA,NA,NA,0.500633333333333,0.459483333333333,0.432183333333333,0.426566666666667,0.411333333333333,0.404116666666667,0.4063,0.500633333333333,0.459483333333333,0.432183333333333,0.426566666666667,0.411333333333333,0.404116666666667,0.4063,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 11:00:00,"BAQS",NA,NA,NA,NA,NA,0.574433333333333,0.565816666666667,0.539,0.536116666666667,0.517416666666667,0.510483333333333,0.511716666666667,0.574433333333333,0.565816666666667,0.539,0.536116666666667,0.517416666666667,0.510483333333333,0.511716666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 12:00:00,"BAQS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0b","0b","0b","0b","0b","3","3","3","3","3","3","3","3","3","3","3","3","3","3"
2023-06-01 13:00:00,"BAQS",NA,NA,NA,NA,NA,0.69395,0.694933333333333,0.658433333333333,0.649466666666667,0.623533333333333,0.601533333333333,0.60235,0.69395,0.694933333333333,0.658433333333333,0.649466666666667,0.623533333333333,0.601533333333333,0.60235,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 14:00:00,"BAQS",NA,NA,NA,NA,NA,0.43635,0.440366666666667,0.420933333333333,0.418266666666667,0.405833333333333,0.389233333333333,0.393816666666667,0.43635,0.440366666666667,0.420933333333333,0.418266666666667,0.405833333333333,0.389233333333333,0.393816666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 15:00:00,"BAQS",NA,NA,NA,NA,NA,0.35925,0.35925,0.341833333333333,0.337983333333333,0.328183333333333,0.311233333333333,0.31775,0.35925,0.35925,0.341833333333333,0.337983333333333,0.328183333333333,0.311233333333333,0.31775,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 16:00:00,"BAQS",NA,NA,NA,NA,NA,0.53265,0.504016666666667,0.4713,0.46305,0.4475,0.42485,0.43025,0.53265,0.504016666666667,0.4713,0.46305,0.4475,0.42485,0.43025,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 17:00:00,"BAQS",NA,NA,NA,NA,NA,0.368833333333333,0.367883333333333,0.351066666666667,0.34645,0.335183333333333,0.325483333333333,0.33035,0.368833333333333,0.367883333333333,0.351066666666667,0.34645,0.335183333333333,0.325483333333333,0.33035,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 18:00:00,"BAQS",NA,NA,NA,NA,NA,0.351383333333333,0.354916666666667,0.335766666666667,0.3303,0.3179,0.3129,0.314366666666667,0.351383333333333,0.354916666666667,0.335766666666667,0.3303,0.3179,0.3129,0.314366666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 19:00:00,"BAQS",NA,NA,NA,NA,NA,0.31025,0.309066666666667,0.291533333333333,0.284533333333333,0.270816666666667,0.27295,0.2709,0.31025,0.309066666666667,0.291533333333333,0.284533333333333,0.270816666666667,0.27295,0.2709,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 20:00:00,"BAQS",NA,NA,NA,NA,NA,0.298666666666667,0.29085,0.273383333333333,0.268483333333333,0.252666666666667,0.255033333333333,0.250916666666667,0.298666666666667,0.29085,0.273383333333333,0.268483333333333,0.252666666666667,0.255033333333333,0.250916666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 21:00:00,"BAQS",NA,NA,NA,NA,NA,0.284733333333333,0.276383333333333,0.261666666666667,0.256583333333333,0.24455,0.244483333333333,0.24385,0.284733333333333,0.276383333333333,0.261666666666667,0.256583333333333,0.24455,0.244483333333333,0.24385,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 22:00:00,"BAQS",NA,NA,NA,NA,NA,0.21975,0.214133333333333,0.2023,0.197616666666667,0.188233333333333,0.18615,0.1859,0.21975,0.214133333333333,0.2023,0.197616666666667,0.188233333333333,0.18615,0.1859,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-01 23:00:00,"BAQS",NA,NA,NA,NA,NA,0.152283333333333,0.144166666666667,0.134783333333333,0.13115,0.124033333333333,0.122083333333333,0.122066666666667,0.152283333333333,0.144166666666667,0.134783333333333,0.13115,0.124033333333333,0.122083333333333,0.122066666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02,"BAQS",NA,NA,NA,NA,NA,0.135283333333333,0.129316666666667,0.1231,0.121066666666667,0.11605,0.114783333333333,0.116033333333333,0.135283333333333,0.129316666666667,0.1231,0.121066666666667,0.11605,0.114783333333333,0.116033333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.155216666666667,0.147033333333333,0.140066666666667,0.14,0.135566666666667,0.133866666666667,0.135816666666667,0.155216666666667,0.147033333333333,0.140066666666667,0.14,0.135566666666667,0.133866666666667,0.135816666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.163616666666667,0.1516,0.145233333333333,0.143716666666667,0.139833333333333,0.1418,0.14305,0.163616666666667,0.1516,0.145233333333333,0.143716666666667,0.139833333333333,0.1418,0.14305,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.184983333333333,0.17145,0.160833333333333,0.15735,0.150733333333333,0.146383333333333,0.148083333333333,0.184983333333333,0.17145,0.160833333333333,0.15735,0.150733333333333,0.146383333333333,0.148083333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 04:00:00,"BAQS",NA,NA,NA,NA,NA,0.16255,0.151783333333333,0.143933333333333,0.142833333333333,0.137683333333333,0.136616666666667,0.13735,0.16255,0.151783333333333,0.143933333333333,0.142833333333333,0.137683333333333,0.136616666666667,0.13735,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 05:00:00,"BAQS",NA,NA,NA,NA,NA,0.17775,0.166966666666667,0.159183333333333,0.157483333333333,0.151416666666667,0.148166666666667,0.150516666666667,0.17775,0.166966666666667,0.159183333333333,0.157483333333333,0.151416666666667,0.148166666666667,0.150516666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 06:00:00,"BAQS",NA,NA,NA,NA,NA,0.244483333333333,0.229466666666667,0.217883333333333,0.216133333333333,0.207433333333333,0.204316666666667,0.20705,0.244483333333333,0.229466666666667,0.217883333333333,0.216133333333333,0.207433333333333,0.204316666666667,0.20705,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 07:00:00,"BAQS",NA,NA,NA,NA,NA,0.285083333333333,0.2697,0.25345,0.248616666666667,0.2392,0.236266666666667,0.238266666666667,0.285083333333333,0.2697,0.25345,0.248616666666667,0.2392,0.236266666666667,0.238266666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 08:00:00,"BAQS",NA,NA,NA,NA,NA,0.237483333333333,0.2252,0.21355,0.210666666666667,0.204316666666667,0.2005,0.20285,0.237483333333333,0.2252,0.21355,0.210666666666667,0.204316666666667,0.2005,0.20285,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 09:00:00,"BAQS",NA,NA,NA,NA,NA,0.253766666666667,0.24575,0.23415,0.231283333333333,0.22315,0.222593220338983,0.225338983050847,0.253766666666667,0.24575,0.23415,0.231283333333333,0.22315,0.222593220338983,0.225338983050847,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 10:00:00,"BAQS",NA,NA,NA,NA,NA,0.270683333333333,0.260633333333333,0.2467,0.24155,0.232083333333333,0.235293103448276,0.238431034482759,0.270683333333333,0.260633333333333,0.2467,0.24155,0.232083333333333,0.235293103448276,0.238431034482759,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 11:00:00,"BAQS",NA,NA,NA,NA,NA,0.302066666666667,0.292733333333333,0.278333333333333,0.275116666666667,0.2663,0.261033333333333,0.271406779661017,0.302066666666667,0.292733333333333,0.278333333333333,0.275116666666667,0.2663,0.261033333333333,0.271406779661017,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 12:00:00,"BAQS",NA,NA,NA,NA,NA,0.3371,0.3193,0.3022,0.29595,0.287266666666667,0.274566666666667,0.286237288135593,0.3371,0.3193,0.3022,0.29595,0.287266666666667,0.274566666666667,0.286237288135593,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 13:00:00,"BAQS",NA,NA,NA,NA,NA,0.301627118644068,0.278666666666667,0.269864406779661,0.267186440677966,0.261457627118644,0.257824561403509,0.267649122807018,0.301627118644068,0.278666666666667,0.269864406779661,0.267186440677966,0.261457627118644,0.257824561403509,0.267649122807018,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 14:00:00,"BAQS",NA,NA,NA,NA,NA,0.3548,0.3365,0.318866666666667,0.312833333333333,0.306183333333333,0.292766666666667,0.3032,0.3548,0.3365,0.318866666666667,0.312833333333333,0.306183333333333,0.292766666666667,0.3032,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 15:00:00,"BAQS",NA,NA,NA,NA,NA,0.3238,0.30495,0.28795,0.283366666666667,0.276716666666667,0.260333333333333,0.278931034482759,0.3238,0.30495,0.28795,0.283366666666667,0.276716666666667,0.260333333333333,0.278931034482759,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 16:00:00,"BAQS",NA,NA,NA,NA,NA,0.318533333333333,0.311033333333333,0.296666666666667,0.292716666666667,0.286716666666667,0.270366666666667,0.283745762711864,0.318533333333333,0.311033333333333,0.296666666666667,0.292716666666667,0.286716666666667,0.270366666666667,0.283745762711864,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 17:00:00,"BAQS",NA,NA,NA,NA,NA,0.29085,0.285616666666667,0.271833333333333,0.26645,0.259583333333333,0.248516666666667,0.254933333333333,0.29085,0.285616666666667,0.271833333333333,0.26645,0.259583333333333,0.248516666666667,0.254933333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 18:00:00,"BAQS",NA,NA,NA,NA,NA,0.270566666666667,0.266416666666667,0.252266666666667,0.248233333333333,0.238916666666667,0.236183333333333,0.23815,0.270566666666667,0.266416666666667,0.252266666666667,0.248233333333333,0.238916666666667,0.236183333333333,0.23815,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 19:00:00,"BAQS",NA,NA,NA,NA,NA,0.269216666666667,0.265683333333333,0.252666666666667,0.248633333333333,0.2363,0.243016666666667,0.242083333333333,0.269216666666667,0.265683333333333,0.252666666666667,0.248633333333333,0.2363,0.243016666666667,0.242083333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 20:00:00,"BAQS",NA,NA,NA,NA,NA,0.361166666666667,0.34275,0.32305,0.315833333333333,0.299133333333333,0.2985,0.296866666666667,0.361166666666667,0.34275,0.32305,0.315833333333333,0.299133333333333,0.2985,0.296866666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 21:00:00,"BAQS",NA,NA,NA,NA,NA,0.5113,0.508533333333333,0.488983333333333,0.4859,0.4674,0.471983333333333,0.475583333333333,0.5113,0.508533333333333,0.488983333333333,0.4859,0.4674,0.471983333333333,0.475583333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 22:00:00,"BAQS",NA,NA,NA,NA,NA,0.406366666666667,0.399766666666667,0.383466666666667,0.379016666666667,0.363816666666667,0.365283333333333,0.36805,0.406366666666667,0.399766666666667,0.383466666666667,0.379016666666667,0.363816666666667,0.365283333333333,0.36805,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-02 23:00:00,"BAQS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0b","0b","0b","0b","0b","3","3","3","3","3","3","3","3","3","3","3","3","3","3"
2023-06-03,"BAQS",NA,NA,NA,NA,NA,0.365316666666667,0.357616666666667,0.34265,0.338716666666667,0.32465,0.321983333333333,0.32545,0.365316666666667,0.357616666666667,0.34265,0.338716666666667,0.32465,0.321983333333333,0.32545,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.24815,0.240616666666667,0.230933333333333,0.228533333333333,0.220316666666667,0.217866666666667,0.22025,0.24815,0.240616666666667,0.230933333333333,0.228533333333333,0.220316666666667,0.217866666666667,0.22025,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.180183333333333,0.177833333333333,0.171916666666667,0.170483333333333,0.1653,0.1625,0.164466666666667,0.180183333333333,0.177833333333333,0.171916666666667,0.170483333333333,0.1653,0.1625,0.164466666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.1948,0.19365,0.18735,0.18645,0.1802,0.17815,0.179866666666667,0.1948,0.19365,0.18735,0.18645,0.1802,0.17815,0.179866666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 04:00:00,"BAQS",NA,NA,NA,NA,NA,0.171733333333333,0.168316666666667,0.162383333333333,0.161566666666667,0.1563,0.154466666666667,0.155733333333333,0.171733333333333,0.168316666666667,0.162383333333333,0.161566666666667,0.1563,0.154466666666667,0.155733333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 05:00:00,"BAQS",NA,NA,NA,NA,NA,0.177683333333333,0.17405,0.168883333333333,0.168116666666667,0.162116666666667,0.160966666666667,0.162433333333333,0.177683333333333,0.17405,0.168883333333333,0.168116666666667,0.162116666666667,0.160966666666667,0.162433333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 06:00:00,"BAQS",NA,NA,NA,NA,NA,0.229833333333333,0.231066666666667,0.22385,0.222683333333333,0.221593220338983,0.2174,0.226135593220339,0.229833333333333,0.231066666666667,0.22385,0.222683333333333,0.221593220338983,0.2174,0.226135593220339,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 07:00:00,"BAQS",NA,NA,NA,NA,NA,0.26175,0.258833333333333,0.249516666666667,0.2474,0.240416666666667,0.244254237288136,0.251189655172414,0.26175,0.258833333333333,0.249516666666667,0.2474,0.240416666666667,0.244254237288136,0.251189655172414,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 08:00:00,"BAQS",NA,NA,NA,NA,NA,0.265633333333333,0.2601,0.249466666666667,0.247033333333333,0.24035,0.240745762711864,0.245542372881356,0.265633333333333,0.2601,0.249466666666667,0.247033333333333,0.24035,0.240745762711864,0.245542372881356,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 09:00:00,"BAQS",NA,NA,NA,NA,NA,0.289473684210526,0.277070175438596,0.264526315789474,0.269818181818182,0.258285714285714,0.265905660377359,0.277754716981132,0.289473684210526,0.277070175438596,0.264526315789474,0.269818181818182,0.258285714285714,0.265905660377359,0.277754716981132,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 10:00:00,"BAQS",NA,NA,NA,NA,NA,0.296086206896552,0.275338983050847,0.260813559322034,0.255338983050847,0.256578947368421,0.260166666666667,0.263036363636364,0.296086206896552,0.275338983050847,0.260813559322034,0.255338983050847,0.256578947368421,0.260166666666667,0.263036363636364,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 11:00:00,"BAQS",NA,NA,NA,NA,NA,0.340847457627119,0.306566666666667,0.288983333333333,0.281966666666667,0.278237288135593,0.267344827586207,0.277362068965517,0.340847457627119,0.306566666666667,0.288983333333333,0.281966666666667,0.278237288135593,0.267344827586207,0.277362068965517,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 12:00:00,"BAQS",NA,NA,NA,NA,NA,0.349473684210526,0.313068965517241,0.295379310344828,0.290603448275862,0.283172413793103,0.280890909090909,0.292054545454545,0.349473684210526,0.313068965517241,0.295379310344828,0.290603448275862,0.283172413793103,0.280890909090909,0.292054545454545,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 13:00:00,"BAQS",NA,NA,NA,NA,NA,0.323035714285714,0.298017857142857,0.284553571428571,0.281767857142857,0.293452830188679,0.275905660377359,0.295692307692308,0.323035714285714,0.298017857142857,0.284553571428571,0.281767857142857,0.293452830188679,0.275905660377359,0.295692307692308,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 14:00:00,"BAQS",NA,NA,NA,NA,NA,0.256827586206897,0.238101694915254,0.228406779661017,0.224,0.223101694915254,0.211,0.220649122807018,0.256827586206897,0.238101694915254,0.228406779661017,0.224,0.223101694915254,0.211,0.220649122807018,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 15:00:00,"BAQS",NA,NA,NA,NA,NA,0.291259259259259,0.256203389830508,0.252275862068966,0.25459649122807,0.253649122807018,0.258811320754717,0.276653846153846,0.291259259259259,0.256203389830508,0.252275862068966,0.25459649122807,0.253649122807018,0.258811320754717,0.276653846153846,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 16:00:00,"BAQS",NA,NA,NA,NA,NA,0.243086206896552,0.231779661016949,0.221677966101695,0.219101694915254,0.215779661016949,0.200440677966102,0.21580701754386,0.243086206896552,0.231779661016949,0.221677966101695,0.219101694915254,0.215779661016949,0.200440677966102,0.21580701754386,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 17:00:00,"BAQS",NA,NA,NA,NA,NA,0.245816666666667,0.2453,0.235133333333333,0.231533333333333,0.227633333333333,0.221440677966102,0.228033898305085,0.245816666666667,0.2453,0.235133333333333,0.231533333333333,0.227633333333333,0.221440677966102,0.228033898305085,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 18:00:00,"BAQS",NA,NA,NA,NA,NA,0.247483333333333,0.250033333333333,0.2396,0.236633333333333,0.22995,0.227516666666667,0.22935,0.247483333333333,0.250033333333333,0.2396,0.236633333333333,0.22995,0.227516666666667,0.22935,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-06-03 19:00:00,"BAQS",NA,NA,NA,NA,NA,0.279783333333333,0.277566666666667,0.265733333333333,0.2634,0.25205,0.254666666666667,0.255283333333333,0.279783333333333,0.277566666666667,0.265733333333333,0.2634,0.25205,0.254666666666667,0.255283333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
