"Date_UTC","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2021-08-08 07:00:00,"LW",1.28469993170731,0.620566568750713,0.397417998119847,0.212441155387778,0,0.119283333333333,0.119083333333333,0.112566666666667,0.1112,0.10695,0.104183333333333,0.1049,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 08:00:00,"LW",1.36655564615586,0.35862080747254,0.128644350974174,0.157366815556882,0,0.142916666666667,0.141683333333333,0.133516666666667,0.130483333333333,0.126166666666667,0.123583333333333,0.126135593220339,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 09:00:00,"LW",0.666855470592878,0.176165718000987,0.325396351208679,0.127690541268487,0,0.1607,0.153266666666667,0.140583333333333,0.135733333333333,0.12815,0.1189,0.118633333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 10:00:00,"LW",1.42980590933801,0.259203103425349,0.41164669930444,0.0896886894878221,0.00570380748022341,0.1941,0.177016666666667,0.159783333333333,0.153183333333333,0.145533333333333,0.140087719298246,0.143017543859649,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 11:00:00,"LW",4.5043675572731,0.210321010133034,0.119575915888359,0.15922750403581,0.0386716366064756,0.841266666666667,0.572266666666667,0.4616,0.40945,0.362233333333333,0.307862068965517,0.302224137931034,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 12:00:00,"LW",2.1157122847852,0.312970413851191,0.184287258549497,0.160624603183949,0,0.240965517241379,0.218830508474576,0.193576271186441,0.179931034482759,0.163067796610169,0.141913793103448,0.150892857142857,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 13:00:00,"LW",0.716719170714241,0.361792682175189,0.313774298387561,0.0924180048317308,0,0.11105,0.131133333333333,0.126883333333333,0.1254,0.122,0.111883333333333,0.117050847457627,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 14:00:00,"LW",1.33303762860378,0.261817908286866,0.721314168888071,0.0841061707690236,0.0184297088869156,0.128508474576271,0.141283333333333,0.13685,0.1342,0.130583333333333,0.120566666666667,0.124983050847458,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 15:00:00,"LW",2.31113655933188,0.887742710110837,0.785966408881646,0.415272963564448,0,0.137366666666667,0.150883333333333,0.14505,0.1429,0.139166666666667,0.131881355932203,0.134220338983051,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 16:00:00,"LW",2.52573055041099,0.807955509335647,0.573357038338583,0.267346569734509,0,0.16459649122807,0.164593220338983,0.157254237288136,0.160473684210526,0.15128813559322,0.153836363636364,0.161537037037037,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 17:00:00,"LW",3.71725634538332,0.541963502653335,0.841616844848073,0.433513380199281,0,0.267816666666667,0.238833333333333,0.216266666666667,0.205783333333333,0.193716666666667,0.178237288135593,0.179322033898305,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 18:00:00,"LW",2.18653512700135,0.449122151985057,0.9156600956667,0.447022014253823,0,0.351466666666667,0.2978,0.263766666666667,0.246116666666667,0.225866666666667,0.205133333333333,0.206915254237288,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 19:00:00,"LW",4.34046370608599,0.73630033456609,0.543978960390617,0.473408467302949,0.0381112457598271,0.386933333333333,0.35025,0.314,0.296383333333333,0.27475,0.2615,0.25705,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 20:00:00,"LW",2.47403398081776,0.806891631207941,1.00360592522319,0.252907035693449,0,0.29875,0.289266666666667,0.2675,0.25795,0.240683333333333,0.23365,0.2298,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 21:00:00,"LW",1.53901616067303,0.642984369695704,0.709997111931749,0.157087416588627,0,0.285516666666667,0.29865,0.281066666666667,0.27485,0.260333333333333,0.256816666666667,0.2534,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 22:00:00,"LW",1.71503519930302,0.424237343780997,0.555578561480109,0.205810181214984,0,0.315283333333333,0.315416666666667,0.295483333333333,0.288783333333333,0.273033333333333,0.27265,0.27,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-08 23:00:00,"LW",1.80432837221962,0.713538903980536,0.744137129260754,0.309748166830507,0,0.30845,0.3063,0.287283333333333,0.280333333333333,0.2651,0.26615,0.2633,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09,NA,0.853642192090082,0.638209554055019,0.452688644410903,0.231504013312542,0,0.317866666666667,0.313516666666667,0.294983333333333,0.289233333333333,0.274066666666667,0.277683333333333,0.275283333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 01:00:00,"LW",1.04812917864831,0.328121587458168,0.454353826636565,0.220691395039047,0,0.248116666666667,0.24135,0.225983333333333,0.221,0.208133333333333,0.2082,0.206416666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 02:00:00,"LW",0.539244751026336,0.191203489388797,0.428194709865199,0.118733582419412,0,0.178583333333333,0.177766666666667,0.168333333333333,0.16675,0.157183333333333,0.1579,0.156166666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 03:00:00,"LW",0.477393019923722,0.354212504240216,0.314538052430568,0.127603357716021,0,0.149883333333333,0.153766666666667,0.147166666666667,0.145516666666667,0.1398,0.142183333333333,0.141616666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 04:00:00,"LW",0.617519466170559,0.111790360049172,0.364279143463578,0.118695467020053,0,0.139,0.1419,0.136533333333333,0.135883333333333,0.1301,0.129666666666667,0.1298,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 05:00:00,"LW",0.970427416061796,0.771237905565276,0.523259236990323,0.308446363576118,0,0.294233333333333,0.295983333333333,0.281416666666667,0.278116666666667,0.265883333333333,0.263016666666667,0.263433333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 06:00:00,"LW",0.887422258042159,0.354685981167605,0.579992269486211,0.336928645844607,0,0.405566666666667,0.412766666666667,0.393333333333333,0.389716666666667,0.37375,0.371,0.373783333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 07:00:00,"LW",0.780090016742111,0.52472428125921,0.443843724583451,0.215256917183801,0,0.48415,0.499516666666667,0.477366666666667,0.473516666666667,0.45545,0.453283333333333,0.457733333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 08:00:00,"LW",0.867767868250476,0.213425163427025,0.307124692002142,0.165580992327728,0,0.359067796610169,0.365474576271186,0.34835593220339,0.345474576271186,0.332271186440678,0.331593220338983,0.334813559322034,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 09:00:00,"LW",0.981890995864449,0.260246539071191,0.318486906212148,0.137747824450125,0,0.298915254237288,0.301483333333333,0.286883333333333,0.28355,0.273516666666667,0.279421052631579,0.283526315789474,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 10:00:00,"LW",2.04163310004504,0.165618913953222,0.295193774743829,0.0977340292112389,0.00194220672847316,0.28187037037037,0.273553571428571,0.258928571428571,0.257535714285714,0.253127272727273,0.262803921568627,0.267176470588235,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 11:00:00,"LW",2.16162778327214,0.206512188886298,0.404810281248832,0.0915644317706644,0,0.293351851851852,0.273912280701754,0.266089285714286,0.258561403508772,0.252,0.27688,0.29165306122449,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 12:00:00,"LW",1.88516165105263,0.0736194446385933,0.239693328640963,0.180658022090577,0.0152350717290565,0.267767857142857,0.246559322033898,0.234152542372881,0.230372881355932,0.225101694915254,0.233490566037736,0.242641509433962,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 13:00:00,"LW",2.52192972372893,0,0.124833222564584,0.258142303622536,0.00163676955046255,0.29319298245614,0.269440677966102,0.259310344827586,0.256689655172414,0.250172413793103,0.250425925925926,0.266622641509434,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 14:00:00,"LW",2.5547995076934,0.332640469483343,0.427138448862961,0.0914757630705869,0,0.351509090909091,0.333122807017544,0.319789473684211,0.317982456140351,0.310473684210526,0.305890909090909,0.316527272727273,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 15:00:00,"LW",2.73324715947341,0.328268611074585,0.367612967318329,0.0684645272531675,0,0.330333333333333,0.331383333333333,0.31585,0.31195,0.30275,0.291483333333333,0.299133333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 16:00:00,"LW",2.09649861511719,0.0238839857330371,0.177392365973329,0.0548272364668405,0.00268382922772719,0.510266666666667,0.513283333333333,0.486,0.479366666666667,0.462233333333333,0.454116666666667,0.461666666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 17:00:00,"LW",2.30315297741991,0.176995991278676,0.174728485443883,0.0697386007474859,0,0.44295,0.4509,0.431183333333333,0.428233333333333,0.411683333333333,0.41315,0.417533333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 18:00:00,"LW",2.17210603153762,0.362670471415615,0.168911395344997,0.0986128105499374,0,0.457683333333333,0.466033333333333,0.446633333333333,0.443116666666667,0.42525,0.4268,0.430133333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 19:00:00,"LW",4.06688012953154,0.143628372466491,0,0.140116446916873,0,0.87155,0.7524,0.691433333333333,0.664116666666667,0.621333333333333,0.599733333333333,0.602016666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 20:00:00,"LW",2.86639240721535,0.263834796790125,0.399258288005829,0.178759859567561,0,0.639616666666667,0.647833333333333,0.618066666666667,0.610816666666667,0.582716666666667,0.5852,0.589416666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 21:00:00,"LW",3.47177841465286,0.351636721477287,0.234097941113105,0.185339775883441,0,0.760766666666667,0.755483333333333,0.7181,0.70785,0.67285,0.6749,0.6794,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 22:00:00,"LW",3.97054151393319,0.357503644469823,0.228489794219086,0.167123260204262,0,0.45155,0.454933333333333,0.43835,0.434766666666667,0.414016666666667,0.418566666666667,0.4192,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-09 23:00:00,"LW",4.03494664115192,0.366439948544897,0.333729920741627,0.204202584594734,0,0.4678,0.465533333333333,0.443716666666667,0.439616666666667,0.416133333333333,0.4183,0.418633333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-10,NA,6.0556075760282,0.851730073000706,0.604926629170899,0.451261670709429,0.0454470996719853,0.435666666666667,0.424483333333333,0.406066666666667,0.401583333333333,0.380866666666667,0.382716666666667,0.38395,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-10 01:00:00,"LW",6.35795187482549,0.847433558915305,0.529328683537964,0.379261543474274,0,0.446783333333333,0.4225,0.400166666666667,0.394216666666667,0.370916666666667,0.373766666666667,0.373966666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-10 02:00:00,"LW",5.57461259442593,0.805015936015715,0.819019803760216,0.246345714122487,0,0.347816666666667,0.343183333333333,0.32945,0.326366666666667,0.31025,0.313516666666667,0.313833333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-10 03:00:00,"LW",5.38713761988758,0.677935221032304,0.773691903285226,0.390179325601013,0,0.309933333333333,0.308666666666667,0.298466666666667,0.2974,0.28275,0.2872,0.288183333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-10 04:00:00,"LW",4.88939694910176,0.988729982470116,0.72964657869249,0.303978663120011,0,0.323383333333333,0.323533333333333,0.311783333333333,0.309683333333333,0.29475,0.30145,0.302733333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2021-08-10 05:00:00,"LW",4.49320677935694,0.973382245078644,0.895211327687347,0.342587182311388,0,0.375716666666667,0.377433333333333,0.362516666666667,0.360633333333333,0.342933333333333,0.351483333333333,0.353866666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
