"Date_UTC","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","Precipitation_amount","RH....","Temperature..C.","Station.Level.Pressure..hPa.","MSLP..hPa.","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","qc_flag_Relative_Humidity_pct"
2023-12-01,0,0,0,0,93.8,-9.9,100,NA,92.9519611166667,-1.02246991666667,990.632566433333,1009.08923793664,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 01:00:00,0,0,0,0,93.8,-9.9,100,NA,92.9091951166667,-1.42189561666667,990.78273015,1009.26958273864,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 02:00:00,0,0,0,0,93.8,-9.9,100,NA,92.75666205,-1.6053514,990.913472466667,1009.41537008654,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 03:00:00,0,0,0,0,93.8,-9.9,100,NA,92.5869391,-1.77996863333333,991.0755495,1009.59249061358,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 04:00:00,0,0,0,0,93.8,-9.9,100,NA,93.0868306666667,-1.95587973333333,991.076009266667,1009.60508296378,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 05:00:00,0,0,0,0,93.8,-9.9,100,NA,93.4390260833333,-2.0421392,991.152015216667,1009.68846058376,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 06:00:00,0,0,0,0,93.8,-9.9,100,NA,93.9061740833333,-2.22201681666667,991.271286,1009.82238372489,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 07:00:00,0,0,0,0,93.8,-9.9,100,NA,94.5681755833333,-2.54191988333333,991.5700652,1010.14890086298,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 08:00:00,0,0,0,0,93.8,-9.9,100,NA,94.9195757833333,-2.79819326666667,992.0329681,1010.63825559731,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 09:00:00,0,0,0,0,93.8,-9.9,100,NA,95.1358229833333,-2.50005275,992.459477816667,1011.05208142238,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 10:00:00,0,0,0,0,93.8,-9.9,100,NA,93.99698845,-1.43320711666667,992.853941916667,1011.38023164586,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 11:00:00,0,0,0,0,93.8,-9.9,100,NA,91.7884429666667,-0.454803233333333,993.2184082,1011.68440555123,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 12:00:00,0,0,0,0,93.8,-9.9,100,NA,88.2460885666667,0.824794633333333,993.2124512,1011.59133440359,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 13:00:00,0,0,0,0,93.8,-9.9,100,NA,82.7888268166667,2.37707691666667,993.086752316667,1011.35879019084,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 14:00:00,0,0,0,0,93.8,-9.9,100,NA,79.8288711833333,2.99745683333333,993.04463185,1011.27445645169,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 15:00:00,0,0,0,0,93.8,-9.9,100,NA,83.3287674333333,2.22095903333333,993.322574866667,1011.60939365555,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 16:00:00,0,0,0,0,93.8,-9.9,100,NA,86.1398881333333,1.52989481666667,993.80380345,1012.14594854293,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 17:00:00,0,0,0,0,93.8,-9.9,100,NA,90.7231760666667,0.4223259,993.992675733333,1012.41327635995,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 18:00:00,0,0,0,0,93.8,-9.9,100,NA,93.6761735166667,-0.381985433333333,994.4615337,1012.94563234895,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 19:00:00,0,0,0,0,93.8,-9.9,100,NA,95.0659062,-0.830794733333333,994.955585766667,1013.47963310469,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 20:00:00,0,0,0,0,93.8,-9.9,100,NA,96.7262602333333,-0.579694216666667,995.531587716667,1014.04912289582,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 21:00:00,0,0,0,0,93.8,-9.9,100,NA,97.3443,-0.881227433333333,995.820508816667,1014.36412089789,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 22:00:00,0,0,0,0,93.8,-9.9,100,NA,97.7484421333333,-0.8521444,996.180631533333,1014.72894838079,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-01 23:00:00,0,0,0,0,93.8,-9.9,100,NA,97.974951,-0.8685904,996.34865505,1014.90123192016,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02,0,0,0,0,93.8,-9.9,100,NA,98.0286867833333,-1.10615841666667,996.462234633333,1015.03328179467,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 01:00:00,0.0034,0.0034,0.00335,3.33333333333333e-05,93.8,-9.265,95.7666666666667,NA,98.3017330333333,-0.890499666666667,996.398824,1014.95384185477,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 02:00:00,3.33333333333333e-05,5e-05,5e-05,0,93.8,-9.9,98.9666666666667,NA,98.3123921333333,-0.964174466666667,996.568687066667,1015.13193850074,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 03:00:00,0.00263333333333333,0.00255,0.00253333333333333,1.66666666666667e-05,93.804,-9.49333333333333,97.2,NA,98.1085962,-1.7476431,996.901342016667,1015.52493468875,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 04:00:00,0.0748833333333333,0.0772333333333333,0.0735833333333333,0.00363333333333333,93.8373333333333,-3.02833333333333,95.5666666666667,NA,98.0044611833333,-2.3727205,997.031602983333,1015.70098509934,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 05:00:00,0.00453333333333333,0.00223333333333333,0.00223333333333333,0,93.8893333333333,-9.57833333333333,97.0166666666667,NA,97.6883202333333,-2.81650361666667,997.2841033,1015.9891582298,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 06:00:00,0.0214333333333333,0.0214166666666667,0.02095,0.000466666666666667,93.904,-7.56666666666667,91.9666666666667,NA,97.5263817833333,-3.01574768333333,997.508931416667,1016.23212709729,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 07:00:00,0,0,0,0,93.91,-9.9,99.45,NA,97.3443857666667,-3.3670317,997.7550313,1016.50745974543,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 08:00:00,8.33333333333333e-05,1e-04,1e-04,0,93.91,-9.895,99.0333333333333,NA,97.1249942,-3.63654036666667,998.1199604,1016.89818550874,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 09:00:00,0,0,0,0,93.91,-9.9,100,NA,96.73486145,-3.84107663333333,998.44803165,1017.24682404624,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 10:00:00,0,0,0,0,93.91,-9.9,100,NA,96.55303115,-3.23161275,998.624086633333,1017.38335593683,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 11:00:00,0,0,0,0,93.91,-9.9,100,NA,96.7859615333333,-2.5253966,998.638738866667,1017.34887990992,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 12:00:00,0,0,0,0,93.91,-9.9,100,NA,96.9934398833333,-1.804746,998.552894133333,1017.21126640047,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 13:00:00,0,0,0,0,93.91,-9.9,100,NA,96.4192641833333,-0.589638033333333,998.444603433333,1017.01705966635,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 14:00:00,0,0,0,0,93.91,-9.9,100,NA,91.9422411,0.06805135,998.295089816667,1016.81962361764,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 15:00:00,0,0,0,0,93.91,-9.9,100,NA,90.25810515,-0.63688075,998.29326085,1016.86610422709,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 16:00:00,0,0,0,0,93.91,-9.9,100,NA,92.2329002333333,-1.2417872,998.29463395,1016.90919609464,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 17:00:00,0,0,0,0,93.91,-9.9,100,NA,92.685338,-1.08605383333333,998.3053995,1016.90941007461,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 18:00:00,0,0,0,0,93.91,-9.9,100,NA,92.651576,-0.922622233333333,998.217035016667,1016.80812485903,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 19:00:00,0,0,0,0,93.91,-9.9,100,NA,91.51258875,-0.736497816666667,998.209930466667,1016.78806871898,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 20:00:00,0,0,0,0,93.91,-9.9,100,NA,90.5470429333333,-0.617640283333333,998.083541716667,1016.65115100571,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 21:00:00,0,0,0,0,93.91,-9.9,100,NA,90.1358941,-0.762628816666667,997.747935016667,1016.31927244087,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 22:00:00,0,0,0,0,93.91,-9.9,100,NA,91.3389297,-0.759267566666667,997.292578133333,1015.85520951453,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-02 23:00:00,0.145133333333333,0.1725,0.15785,0.0146333333333333,93.9276666666667,1.975,97.6,NA,92.3069463,-0.8404972,996.762814216667,1015.32117003649,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03,1.65487931034483,1.78229310344828,0.925844827586207,0.856448275862069,94.7641379310345,34.15,89.7068965517241,NA,92.5182011,-0.52656475,996.331042483333,1014.85981778842,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 01:00:00,1.83248333333333,1.68843333333333,0.0597,1.62871666666667,96.7406666666667,49.3766666666667,94.6333333333333,NA,93.9457612333333,0.248764966666667,995.636903933333,1014.09976576389,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 02:00:00,0.0106333333333333,0.00858333333333333,0.00858333333333333,0,97.515,-6.42,83.2,NA,95.9130105333333,0.614319466666667,995.017854766667,1013.44436816684,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 03:00:00,0,0,0,0,97.52,-9.9,99.5666666666667,NA,96.7090714333333,0.8419716,994.575328583333,1012.97820388091,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 04:00:00,0,0,0,0,97.52,-9.9,95.1166666666667,NA,97.0102643,1.06052976666667,994.241993216667,1012.62390421783,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 05:00:00,0,0,0,0,97.52,-9.9,100,NA,97.1659831666667,1.28896551666667,994.063871316667,1012.42704785735,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 06:00:00,0,0,0,0,97.52,-9.9,99.9166666666667,NA,97.4932945333333,1.16012571666667,993.745651133333,1012.11165051001,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 07:00:00,0,0,0,0,97.52,-9.9,98.3666666666667,NA,97.7918895333333,1.26766126666667,993.553112666667,1011.90829165361,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 08:00:00,0,0,0,0,97.52,-9.9,100,NA,98.0374823333333,1.43767556666667,993.492675866667,1011.83527151009,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 09:00:00,0.0750666666666667,0.0917833333333333,0.0916,0.000166666666666667,97.538,0.298333333333333,97.7,NA,98.0852027,1.62459043333333,993.431335266667,1011.76020623017,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 10:00:00,0.888516666666667,0.912,0.904666666666667,0.00741666666666667,97.9905,22.63,100,NA,98.2275385,2.00812971666667,993.337445116667,1011.63881269183,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 11:00:00,0.835083333333333,0.811683333333333,0.7765,0.0352833333333333,98.9841666666667,23.815,100,NA,98.4148730833333,2.59290358333333,993.29302985,1011.55441019762,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 12:00:00,0.491933333333333,0.488866666666667,0.488466666666667,0.000433333333333333,99.5751666666667,18.1583333333333,100,NA,98.55301815,2.9880552,992.841345216667,1011.0680602627,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 13:00:00,0.7846,0.7999,0.787116666666667,0.0128,100.206,23.6666666666667,100,NA,98.7710141333333,3.28929461666667,992.260531733333,1010.45655667286,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 14:00:00,0.870233333333333,0.859366666666667,0.85695,0.00231666666666667,101.069833333333,21.635,100,NA,98.8906311,3.67041365,991.6804036,1009.84052035625,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 15:00:00,0.471016666666667,0.455433333333333,0.454416666666667,0.00105,101.747666666667,17.785,99.9,NA,98.96192935,3.84620946666667,991.157282533333,1009.29619415253,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 16:00:00,0.341116666666667,0.348683333333333,0.346716666666667,0.00195,102.125166666667,16.3083333333333,99.8,NA,99.0766693166667,3.9856962,990.676285783333,1008.79718754562,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 17:00:00,0.606683333333333,0.606116666666667,0.60485,0.00125,102.5755,18.2883333333333,100,NA,99.1979995666667,4.13135981666667,990.243587233333,1008.34697258194,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 18:00:00,0.235833333333333,0.250433333333333,0.248966666666667,0.00146666666666667,102.948166666667,8.97,100,NA,99.3463828666667,4.28942246666667,989.881404766667,1007.96776439861,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 19:00:00,0.805366666666667,0.802083333333333,0.7982,0.00385,103.598833333333,21.3183333333333,100,NA,99.4544758166667,4.1621357,989.39536935,1007.4812231512,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 20:00:00,0.83325,0.822483333333333,0.810316666666667,0.01215,104.257833333333,19.395,100,NA,99.5229478166667,3.79522768333333,988.8731679,1006.97364041166,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 21:00:00,1.85475,2.04516666666667,1.99666666666667,0.0485333333333333,105.278333333333,23.2116666666667,98.95,NA,99.5621279,3.56039133333333,988.038920133333,1006.13961002764,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 22:00:00,0.833966666666667,0.784933333333333,0.76675,0.0182166666666667,107.126666666667,15.7183333333333,100,NA,99.6419159833333,3.50335136666667,987.185440083333,1005.2742573123,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-03 23:00:00,1.10398333333333,0.977683333333333,0.956966666666667,0.0207666666666667,108.309833333333,17.5433333333333,100,NA,99.7210142333333,3.6081063,986.284800233333,1004.35021630339,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04,0.926137931034483,0.937775862068965,0.935793103448276,0.002,108.99224137931,19.8672413793103,100,NA,99.7443457333333,3.49074593333333,985.3287516,1003.38438214518,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 01:00:00,1.84831666666667,1.8785,1.86635,0.0121166666666667,110.388333333333,25.4733333333333,100,NA,99.8979066333333,3.55337135,984.089056416667,1002.11786050062,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 02:00:00,1.88101666666667,1.86206666666667,1.85183333333333,0.0102333333333333,112.3845,25.75,100,NA,99.9997647833333,4.46070986666667,982.877292883333,1000.82452496723,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 03:00:00,1.29273333333333,1.3,1.2853,0.0147833333333333,113.902833333333,24.0833333333333,100,NA,99.9997456666667,5.20109453333333,982.108518533333,999.993567124962,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 04:00:00,1.66166666666667,1.61495,1.57161666666667,0.04335,115.439333333333,27.405,100,NA,99.8592353166667,5.82913413333333,981.144230166667,998.971117644567,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 05:00:00,1.06851666666667,1.11128333333333,1.09651666666667,0.0147833333333333,116.559166666667,23.16,100,NA,99.5203150666667,5.59020901666667,980.059749366667,997.882334054435,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 06:00:00,1.31521666666667,1.32553333333333,1.30828333333333,0.01735,118.0345,23.2083333333333,99.7833333333333,NA,99.22970965,5.44562985,979.412999416667,997.233149332469,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 07:00:00,2.52531666666667,2.49811666666667,2.46618333333333,0.0319333333333333,119.901333333333,25.2366666666667,100,NA,99.3358986833333,5.32982591666667,978.76373295,996.579542219512,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 08:00:00,0.214316666666667,0.17985,0.179583333333333,0.000266666666666667,121.250333333333,-0.395,92.1666666666667,NA,99.4864291,5.44271285,978.615376733333,996.421203737351,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 09:00:00,0.0250666666666667,0.02555,0.02555,0,121.291333333333,-5.50166666666667,97.6,NA,99.5748692666667,5.67562906666667,978.845701133333,996.640706371684,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 10:00:00,0.0290166666666667,0.0288166666666667,0.0288166666666667,0,121.316833333333,-5.58,100,NA,99.7335738,5.9651022,979.1030232,996.884080734442,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 11:00:00,0.3966,0.417416666666667,0.415,0.00246666666666667,121.468333333333,9.83833333333333,100,NA,99.8109448666667,6.21189721666667,979.345698166667,997.115307725317,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 12:00:00,2.20471666666667,2.2183,2.17908333333333,0.0390833333333333,122.999333333333,25.1416666666667,100,NA,99.8390719666667,6.25046936666667,979.220932016667,996.985802309266,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 13:00:00,0.244966666666667,0.216583333333333,0.2155,0.00103333333333333,124.091333333333,8.4,100,NA,99.8742601666667,6.13078633333333,979.342480416667,997.117238974415,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 14:00:00,0.99165,1.0379,1.02371666666667,0.0141833333333333,124.493333333333,14.8866666666667,100,NA,99.9018717666667,5.72983915,979.339274,997.139760529933,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 15:00:00,1.2937,1.26778333333333,1.24778333333333,0.01985,125.9415,25.9016666666667,100,NA,99.8711847,5.57757543333333,979.550366366667,997.364502957461,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 16:00:00,0.9132,0.912,0.906866666666667,0.00511666666666667,126.966833333333,23.3316666666667,100,NA,99.6250954666667,5.2416813,980.205812583333,998.053575386731,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 17:00:00,0.228783333333333,0.205533333333333,0.20535,2e-04,127.541666666667,11.8383333333333,100,NA,99.4938026333333,4.97396341666667,980.862411483333,998.739474770139,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 18:00:00,0.198416666666667,0.209566666666667,0.208883333333333,0.000666666666666667,127.682166666667,8.975,100,NA,99.3000738333333,4.70600086666667,981.506408633333,999.412617437067,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 19:00:00,0.747166666666667,0.776233333333333,0.769416666666667,0.00685,128.13,20.8316666666667,100,NA,99.2047790666667,4.66633723333333,982.191845733333,1000.11313938441,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 20:00:00,0.8465,0.830366666666667,0.819016666666667,0.0113833333333333,129.017,24.9233333333333,100,NA,99.2314294,4.58961256666667,982.886903866667,1000.82587885662,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 21:00:00,0.776433333333333,0.766483333333333,0.762733333333333,0.0038,129.834,21.1866666666667,100,NA,99.3265476333333,4.52607406666667,983.586999533333,1001.54289767661,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 22:00:00,0.6898,0.694916666666667,0.694166666666667,0.000716666666666667,130.539166666667,19.875,100,NA,99.3026360333333,4.37443653333333,984.401100633333,1002.38176972337,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-04 23:00:00,0.677033333333333,0.670133333333333,0.6689,0.00121666666666667,131.230666666667,19.175,100,NA,99.24137385,4.2403503,985.041203716667,1003.04234086996,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05,0.517310344827586,0.505293103448276,0.504568965517241,0.000724137931034483,131.830172413793,17.0758620689655,100,NA,99.0700516,3.83899381666667,985.765564966667,1003.80628749796,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 01:00:00,0.0354333333333333,0.0317666666666667,0.0317666666666667,0,132.070833333333,3.65666666666667,78.15,NA,98.9542283333333,3.37605068333333,986.30860595,1004.38975621151,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 02:00:00,0.0799666666666667,0.0837666666666667,0.0837666666666667,0,132.114333333333,7.94333333333333,93.6666666666667,NA,98.9946279,3.28793051666667,986.756181833333,1004.85135230433,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 03:00:00,0.228366666666667,0.2344,0.2333,0.00106666666666667,132.246666666667,14.1316666666667,100,NA,99.0871774,3.51685931666667,987.35164895,1005.44262076228,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 04:00:00,0.3461,0.345366666666667,0.343916666666667,0.00141666666666667,132.585833333333,18.5516666666667,100,NA,99.2212306666667,3.80608088333333,987.8928548,1005.97466846193,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 05:00:00,0.3247,0.336416666666667,0.335416666666667,0.000966666666666667,132.902333333333,18.375,100,NA,99.3460965833333,4.0435089,988.609431916667,1006.68872123312,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 06:00:00,0.4372,0.419883333333333,0.418883333333333,0.00103333333333333,133.355,18.8966666666667,100,NA,99.0635150666667,4.23488691666667,989.520605466667,1007.60395905537,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 07:00:00,0.272083333333333,0.275833333333333,0.27565,0.000166666666666667,133.622166666667,16.1833333333333,100,NA,98.6227422,4.25056681666667,990.475503533333,1008.57527561666,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 08:00:00,0.483666666666667,0.496683333333333,0.495416666666667,0.00128333333333333,133.973833333333,18.1166666666667,100,NA,98.6070571666667,4.20843758333333,991.607142166667,1009.73037192571,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 09:00:00,0.678966666666667,0.680666666666667,0.678916666666667,0.00178333333333333,134.6245,21.0833333333333,100,NA,98.5059715166667,4.11348671666667,992.677196266667,1010.82625178467,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 10:00:00,0.28265,0.265283333333333,0.26495,0.00035,135.115166666667,13.1766666666667,100,NA,98.5962619,4.22787063333333,993.374544233333,1011.52879187584,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 11:00:00,0.0682333333333333,0.0629333333333333,0.0628833333333333,3.33333333333333e-05,135.2645,1.09333333333333,99.35,NA,98.5433264666667,4.52664076666667,994.2115397,1012.36135697391,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 12:00:00,0,0,0,0,135.28,-9.9,100,NA,98.3948920666667,4.91462913333333,994.694594266667,1012.82766528742,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 13:00:00,0.00085,0.000816666666666667,0.000816666666666667,0,135.28,-9.73166666666667,95.1166666666667,NA,97.1386343666667,5.44538496666667,995.278847333333,1013.387690372,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 14:00:00,0,0,0,0,135.28,-9.9,100,NA,94.6095145666667,5.5083289,995.7692363,1013.8828704164,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 15:00:00,0,0,0,0,135.28,-9.9,99.8833333333333,NA,93.0627549333333,5.51214126666667,996.3919414,1014.51665382661,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 16:00:00,0,0,0,0,135.28,-9.9,100,NA,91.3296953,5.36220373333333,997.152933766667,1015.30134152216,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 17:00:00,0,0,0,0,135.28,-9.9,100,NA,89.5212719666667,5.12354786666667,997.975958216667,1016.15506771058,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 18:00:00,0,0,0,0,135.28,-9.9,100,NA,86.7873261166667,4.9063082,998.38783175,1016.58877803635,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 19:00:00,0.00161666666666667,0.00161666666666667,0.00161666666666667,0,135.28,-9.295,93.9166666666667,NA,88.5102509666667,4.60982196666667,998.8072286,1017.03543644933,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 20:00:00,0,0,0,0,135.28,-9.9,100,NA,89.2195769,4.10229063333333,999.016485566667,1017.28218921565,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 21:00:00,0,0,0,0,135.28,-9.9,100,NA,89.86235815,4.1304993,999.5052631,1017.7780252831,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 22:00:00,0,0,0,0,135.28,-9.9,100,NA,90.4239263833333,3.578614,999.819822216667,1018.13515904141,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-05 23:00:00,0,0,0,0,135.28,-9.9,100,NA,93.3109010666667,2.1331116,999.9592499,1018.37419193364,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06,0,0,0,0,135.28,-9.9,100,NA,95.0616476166667,1.37114301666667,1000.50023705,1018.97673877386,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 01:00:00,0,0,0,0,135.28,-9.9,100,NA,96.6308404333333,0.517434266666667,1000.63302825,1019.17016151856,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 02:00:00,0,0,0,0,135.28,-9.9,100,NA,97.6074605833333,0.0942944166666667,1000.42331631667,1018.98551673369,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 03:00:00,0,0,0,0,135.28,-9.9,100,NA,97.8961798333333,-0.25960585,1000.39835406667,1018.9843878403,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 04:00:00,0,0,0,0,135.28,-9.9,100,NA,98.1768231,-0.640291033333333,1000.41712646667,1019.02971761349,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 05:00:00,0,0,0,0,135.28,-9.9,100,NA,98.2829609666667,-1.01845806666667,1000.36582466667,1019.00355767939,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 06:00:00,0,0,0,0,135.28,-9.9,100,NA,98.3909239,-1.00711173333333,1000.64101766667,1019.28309618641,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 07:00:00,0,0,0,0,135.28,-9.9,100,NA,98.2535870666667,-1.31644475,1000.80195631667,1019.46844471813,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 08:00:00,0,0,0,0,135.28,-9.9,100,NA,98.15590335,-1.53258606666667,1000.79097001667,1019.47224466124,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 09:00:00,0,0,0,0,135.28,-9.9,100,NA,98.0302964666667,-1.41364473333333,1000.93087563333,1019.60650945153,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 10:00:00,0,0,0,0,135.28,-9.9,100,NA,98.0160764333333,-0.426766033333333,1000.81090076667,1019.4161590721,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 11:00:00,0,0,0,0,135.28,-9.9,100,NA,97.8186369,0.696661333333333,1000.77334996667,1019.30084088414,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 12:00:00,0,0,0,0,135.28,-9.9,100,NA,96.8809966666667,1.76783366666667,1000.41299846667,1018.86102958693,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-06 13:00:00,0,0,0,0,135.28,-9.9,100,NA,89.6419603666667,3.49886393333333,999.952385333333,1018.27545674364,"1b","1b","1b","1b","1b","1b",1,"b"
