"Date_UTC","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","Precipitation_amount","u","v","w","speed","direction","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","qc_flag_Relative_Humidity_pct"
2021-11-06 06:00:00,0.000216666666666667,0.000233333333333333,0.000233333333333333,0,52.89,-9.9,98.6333333333333,NA,2.20889033189033,-1.10968080808081,-0.290761327561328,2.63339393939394,208.491823376623,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 07:00:00,0.000216666666666667,0.000233333333333333,0.000233333333333333,0,52.89,-9.9,98,NA,2.42709148629149,-1.16186406926407,-0.436508513708514,2.85734458874459,207.081744011544,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 08:00:00,0.000166666666666667,2e-04,2e-04,0,52.89,-9.845,99.2833333333333,NA,2.26644547028275,-1.19216185804962,-0.423088863242931,2.74427928447778,209.85033525678,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 09:00:00,0,0,0,0,52.89,-9.9,98.8,NA,2.30222908251587,-1.31714223889209,-0.306255626081939,2.88558684362377,211.216682342758,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 10:00:00,0,0,0,0,52.89,-9.9,95.6666666666667,NA,2.62435334872979,-1.87967378752887,-0.345314953810624,3.52015964203233,217.315510969977,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 11:00:00,8.33333333333333e-05,6.66666666666667e-05,6.66666666666667e-05,0,52.89,-9.9,95.5166666666667,NA,2.61101472286374,-2.043271073903,-0.3883646073903,3.64256004618938,219.784243648961,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 12:00:00,0.000833333333333333,0.000883333333333333,0.000883333333333333,0,52.8943333333333,-9.72166666666667,93.5666666666667,NA,2.7192041582443,-2.33954894600058,-0.428759745885071,3.96467138319376,221.432197805371,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 13:00:00,0.0022,0.00223333333333333,0.00223333333333333,0,52.9,-9.42,93.7166666666667,NA,2.50571193296735,-2.3952132331696,-0.306391216411442,3.82692863334296,225.648130598093,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 14:00:00,0.00746666666666667,0.00743333333333333,0.00743333333333333,0,52.9006666666667,-8.52,96.8,NA,2.49709584295612,-2.07379243648961,-0.380489030023095,3.60680918013857,221.461641743649,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 15:00:00,0.212,0.211883333333333,0.211883333333333,0,52.9998333333333,-1.32,95.9333333333333,NA,2.90839780600462,-2.02959930715935,-0.323806004618938,3.85246362586605,216.126430138568,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 16:00:00,0.00451666666666667,0.00456666666666667,0.00456666666666667,0,53.12,-9.36333333333333,94.4333333333333,NA,2.34877748917749,-2.193556998557,-0.298564502164502,3.59773477633478,224.5805997114,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 17:00:00,0.0211166666666667,0.0213166666666667,0.00888333333333333,0,53.1366666666667,-8.255,95.05,NA,1.60232458165032,-2.012269186382,-0.159712060011541,3.04498124639354,233.234721292556,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 18:00:00,0.0155666666666667,0.0153,0.0085,0,53.1508333333333,-8.06833333333333,93.95,NA,1.5662276140959,-1.77173599075679,-0.121028018486424,2.76055748122473,231.095071634893,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 19:00:00,0.290683333333333,0.290916666666667,0.290916666666667,0,53.2903333333333,-3.60333333333333,95.4166666666667,NA,1.27040790993072,-1.47515155889145,-0.133230080831409,2.25782650115473,231.128260681293,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 20:00:00,0.000316666666666667,0.000116666666666667,0.000116666666666667,0,53.45,-9.9,98.3666666666667,NA,1.00938146116084,-0.901529598613919,-0.0681634421022235,1.61686947733179,222.53052613341,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 21:00:00,0,0,0,0,53.45,-9.9,99.8833333333333,NA,0.0841753321779318,-0.855908145580589,0.0533795493934142,1.25711265164645,244.485495956095,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 22:00:00,0,0,0,0,53.45,-9.9,100,NA,-0.129071861471861,-0.869038095238095,0.0421474747474747,1.30505165945166,247.425236363636,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-06 23:00:00,0,0,0,0,53.45,-9.9,100,NA,0.0891521362586605,-0.801459872979215,0.0814881639722864,1.12000923787529,248.234645496536,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07,0,0,0,0,53.45,-9.9,100,NA,0.268219624819625,-0.667793939393939,0.0438008658008658,1.0341038961039,241.492114285714,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 01:00:00,0,0,0,0,53.45,-9.9,100,NA,0.321085112521639,-0.677027409117138,0.0555747259088286,1.02354154645124,238.558610790537,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 02:00:00,0,0,0,0,53.45,-9.9,100,NA,0.172496681096681,-0.598939393939394,0.0573356421356421,0.880787012987013,241.790035497836,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 03:00:00,0,0,0,0,53.45,-9.9,100,NA,0.0484095760023075,-0.478190077877127,0.0567568503028555,0.648845111047015,251.669962503605,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 04:00:00,0,0,0,0,53.45,-9.9,100,NA,0.389587997691864,-0.580112233121754,0.0375375072129256,0.927278130409694,236.208698211194,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 05:00:00,0,0,0,0,53.45,-9.9,100,NA,0.419926428159261,-0.619704847085978,0.0651520484708598,0.955038084246971,236.441072129256,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 06:00:00,0,0,0,0,53.45,-9.9,100,NA,0.330253029428736,-0.611709751875361,0.100344200807848,0.936915175995384,242.68092152337,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 07:00:00,0,0,0,0,53.45,-9.9,100,NA,0.341627309468822,-0.728540993071593,0.0616192263279446,1.05084988452656,240.043866628176,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 08:00:00,0.00783333333333333,0.0078,0,0,53.4538333333333,-9.27833333333333,99.9333333333333,NA,0.450494515011547,-0.847248267898383,-0.00603839491916859,1.22740011547344,241.173065242494,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 09:00:00,0,0,0,0,53.46,-9.9,100,NA,0.426544851456591,-0.845055090856648,-0.0110747043553504,1.27665243726565,238.933830112489,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 10:00:00,0,0,0,0,53.46,-9.9,100,NA,0.451501731102135,-1.00169878822851,-0.0365582804385459,1.4168231390652,241.822149740335,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 11:00:00,0,0,0,0,53.46,-9.9,100,NA,0.41775266955267,-1.05890418470418,-0.0281988455988456,1.57375901875902,240.581148051948,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 12:00:00,0,0,0,0,53.46,-9.9,100,NA,0.128189555683785,-0.88799653779573,0.0442039815349106,1.41623341027121,236.865402192729,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 13:00:00,0,0,0,0,53.46,-9.9,99.6166666666667,NA,0.0201633477633478,-1.22537864357864,0.00509033189033189,1.71918008658009,247.740889466089,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 14:00:00,0,0,0,0,53.46,-9.9,100,NA,-0.0594796536796537,-0.98742481962482,0.0442857142857143,1.41666060606061,248.97100981241,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 15:00:00,0,0,0,0,53.46,-9.9,99.9333333333333,NA,-0.00747863741339492,-0.549013856812933,0.0201371247113164,1.01034786374134,228.907744803695,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 16:00:00,0,0,0,0,53.46,-9.9,100,NA,-0.00527083934237093,-0.493877415633112,0.0459226997404096,0.779427170464378,237.741759446207,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 17:00:00,0,0,0,0,53.46,-9.9,100,NA,0.388505773672055,-0.544427251732102,0.0343721131639723,0.981952655889145,227.916884526559,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 18:00:00,0,0,0,0,53.46,-9.9,100,NA,0.066235718407386,-0.346062031159838,0.0951797461050202,0.735499711482978,219.826632140796,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 19:00:00,0,0,0,0,53.46,-9.9,100,NA,-0.0287813671762331,-0.666584943755408,0.0182817998269397,1.02578713585232,243.392638592443,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 20:00:00,0,0,0,0,53.46,-9.9,100,NA,0.055532602423543,-0.5579769186382,0.0447094633583381,0.73313358338142,248.124118869013,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 21:00:00,0,0,0,0,53.46,-9.9,100,NA,0.12130303030303,-0.535379220779221,-0.0350507936507937,0.824890909090909,235.50522020202,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 22:00:00,0,0,0,0,53.46,-9.9,100,NA,0.398516813086943,-0.484692820357467,-0.00279097243259618,0.919045743714026,217.670643441381,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-07 23:00:00,0,0,0,0,53.46,-9.9,100,NA,NA,NA,NA,NA,NA,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08,0,0,0,0,53.46,-9.9,100,NA,0.711625108225108,-0.374032034632035,0.0438640692640693,0.929040981240981,212.21815036075,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 01:00:00,0,0,0,0,53.46,-9.9,100,NA,0.23386039803865,-0.341310931641188,0.075786558984713,0.608812806460917,231.622721949813,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 02:00:00,0,0,0,0,53.46,-9.9,100,NA,0.647518027112778,-0.468794635131237,0.0886054225555235,0.938882895875397,216.361173348716,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 03:00:00,0,0,0,0,53.46,-9.9,100,NA,0.686317185697809,-0.532405997693195,0.0929613610149942,0.953437139561707,221.312979527105,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 04:00:00,0,0,0,0,53.46,-9.9,100,NA,0.807064627813041,-0.731965089440277,0.0258586266589729,1.17766099249856,226.523012406232,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 05:00:00,0,0,0,0,53.46,-9.9,100,NA,0.417859532737237,-0.455747043553504,0.133518892414191,0.766021344101529,229.543925007211,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 06:00:00,0,0,0,0,53.46,-9.9,100,NA,0.864279492356504,-0.500896452264205,-0.0391225843668878,1.06378857802134,211.474611768099,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 07:00:00,0,0,0,0,53.46,-9.9,100,NA,0.889273435246611,-0.645723680415345,-0.0543066051341217,1.17888779925007,217.37386501298,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 08:00:00,0,0,0,0,53.46,-9.9,99.9333333333333,NA,1.08229152249135,-0.658732987312572,-0.169870818915802,1.352815455594,213.504833621684,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 09:00:00,0,0,0,0,53.46,-9.9,99.9333333333333,NA,1.79369159688132,-0.623151891423621,-0.282993647126769,2.00175050534219,197.962917701415,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 10:00:00,0,0,0,0,53.46,-9.9,99.5833333333333,NA,2.14142655122655,-0.77460404040404,-0.317414718614719,2.42682655122655,198.544544588745,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 11:00:00,0,0,0,0,53.46,-9.9,99.9333333333333,NA,1.96499567224466,-0.85248730525101,-0.261499134448932,2.27990652048471,203.417546451241,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 12:00:00,0,0,0,0,53.46,-9.9,99.5166666666667,NA,2.15382607441592,-0.737957888664551,-0.286092298817421,2.40908624170753,197.429064320738,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 13:00:00,0,0,0,0,53.46,-9.9,99.8666666666667,NA,2.54126089466089,-0.809858874458875,-0.34647012987013,2.80161443001443,197.088691486291,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 14:00:00,0.0561,0.05955,0.05955,0,53.4741666666667,-4.14666666666667,99.1833333333333,NA,2.13710415464512,-0.700124639353722,-0.26617743796884,2.3796884016157,198.01462694749,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 15:00:00,0.132683333333333,0.1371,0.1371,0,53.5673333333333,1.765,100,NA,2.26932400461627,-0.88482717830352,-0.308928159261396,2.56379399884593,200.660557991922,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 16:00:00,0.15085,0.142983333333333,0.142983333333333,0,53.7683333333333,-0.626666666666667,97.85,NA,2.04328381886357,-0.938025670608595,-0.241661090279781,2.38428208826074,205.608443611191,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 17:00:00,0,0,0,0,53.8,-9.9,99.5964912280702,NA,1.75020926664621,-0.974941699907947,-0.209088984351028,2.146107701749,210.745254372507,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 18:00:00,0,0,0,0,0,-9.9,NA,NA,1.25568175182482,-0.82409197080292,-0.13350401459854,1.63441642335766,215.779858029197,"1b","1b","1b","1b","1b","1b",2,"b"
2021-11-08 19:00:00,0,0,0,0,0,-9.9,100,NA,1.08336633949192,-0.860131928406466,-0.0612026558891455,1.53685594688222,223.563025404157,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 20:00:00,8.33333333333333e-05,0.000116666666666667,0.000116666666666667,0,0,-9.9,96.7166666666667,NA,1.30532438672439,-0.905069841269841,-0.0969948051948052,1.71776681096681,218.032144011544,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 21:00:00,0,0,0,0,0,-9.9,100,NA,1.55382453102453,-1.12628542568543,-0.169093506493506,2.08072611832612,218.821631168831,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 22:00:00,0.000133333333333333,0.000316666666666667,0.000316666666666667,0,0,-9.9,99.9333333333333,NA,2.0867776494369,-1.01036326884204,-0.271950620848975,2.46625295986139,208.108102512273,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-08 23:00:00,0.000683333333333333,0.000466666666666667,0.000466666666666667,0,0,-9.9,98.5333333333333,NA,2.19631506058857,-1.29847749567224,-0.286919215233699,2.73449249855741,212.058985574149,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09,0,0,0,0,0,-9.9,100,NA,2.13064704184704,-1.11014343434343,-0.266766810966811,2.52631544011544,209.303655122655,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09,0,0,0,0,0,-9.9,100,NA,2.13064704184704,-1.11014343434343,-0.266766810966811,2.52631544011544,209.303655122655,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 01:00:00,0,0,0,0,0,-9.9,100,NA,1.99753708513709,-1.04695844155844,-0.264234343434343,2.39682655122655,209.685694949495,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 02:00:00,0,0,0,0,0,-9.9,99.8166666666667,NA,1.93071746031746,-1.00071024531025,-0.205292640692641,2.34085887445887,209.601385569986,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 03:00:00,0,0,0,0,0,-9.9,99.85,NA,2.58006524249423,-1.21071766743649,-0.343640011547344,3.01473210161663,205.519620381062,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 04:00:00,0,0,0,0,0,-9.9,99.3833333333333,NA,2.15714252740912,-1.09560184650894,-0.2608064050779,2.57248557414887,207.488331794576,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 05:00:00,0,0,0,0,0,-9.9,99.6166666666667,NA,2.3618582972583,-1.24376623376623,-0.319192496392496,2.85764242424242,209.230314285714,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 06:00:00,0,0,0,0,0,-9.9,99.7666666666667,NA,2.3501038661281,-1.14961511829198,-0.291419503750721,2.76881275245239,208.544090594345,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 07:00:00,0,0,0,0,0,-9.9,100,NA,2.5851143187067,-1.13643822170901,-0.335124133949192,2.97990357967667,203.314539838337,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 08:00:00,0,0,0,0,0,-9.9,99.9333333333333,NA,2.21369301788806,-0.984379399884593,-0.268743219849971,2.59561338718984,203.855027986151,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 09:00:00,0,0,0,0,0,-9.9,99,NA,3.17751717171717,-1.09572987012987,-0.438399711399711,3.54891688311688,199.519757287157,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 10:00:00,0,0,0,0,0,-9.9,99.6,NA,2.90266166714739,-0.932946928179983,-0.365871646957023,3.23658148254975,196.749461494087,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 11:00:00,0,0,0,0,0,-9.9,98.3666666666667,NA,3.04149797921478,-0.95697603926097,-0.423906177829099,3.36633198614319,196.159202078522,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 12:00:00,0,0,0,0,0,-9.9,99.8166666666667,NA,2.17780496249279,-0.378984131563762,-0.250051356030006,2.37330611656088,185.49906203116,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 13:00:00,0,0,0,0,0,-9.9,95.8166666666667,NA,3.00027986151183,-0.961179457587998,-0.421412579342181,3.34614627813041,197.395613964224,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 14:00:00,0,0,0,0,0,-9.9,96.9,NA,2.92144761904762,-0.894599134199134,-0.41388455988456,3.25978556998557,196.747231746032,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 15:00:00,0.00025,0.00025,0,0,0,-9.87333333333333,95.7333333333333,NA,2.6954564339296,-1.05474754760531,-0.379195037507213,3.09140450086555,201.481678880554,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 16:00:00,0,0,0,0,0,-9.9,99.75,NA,2.78126789838337,-1.29477338337182,-0.36454272517321,3.28211085450346,206.216396362587,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 17:00:00,0,0,0,0,0,-9.9,99.65,NA,2.16972207792208,-0.861451948051948,-0.291230591630592,2.54166291486291,201.997238095238,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 18:00:00,0,0,0,0,0,-9.9,99.25,NA,2.51635710161663,-0.998561200923788,-0.347055138568129,2.87767321016166,201.417936200924,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 19:00:00,0,0,0,0,0,-9.9,99.3833333333333,NA,1.85834054834055,-0.588178643578644,-0.259464646464646,2.11255988455988,196.941438672439,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 20:00:00,0,0,0,0,0,-9.9,99.9166666666667,NA,1.73307361431871,-0.565590357967667,-0.234048210161663,1.99574393764434,193.919215646651,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 21:00:00,0,0,0,0,0,-9.9,99.4333333333333,NA,1.56909413803061,-0.53480306092983,-0.172908172105111,1.86889402252382,193.76639676581,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 22:00:00,0,0,0,0,0,-9.9,99.95,NA,1.91913217893218,-0.958502164502165,-0.231347186147186,2.31108196248196,208.821101010101,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-09 23:00:00,0,0,0,0,0,-9.9,99.6166666666667,NA,2.16215733256351,-1.02060739030023,-0.273203233256351,2.553292147806,206.149040415704,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10,0,0,0,0,0,-9.9,100,NA,2.27516878245817,-1.08350057703404,-0.314452971725332,2.67230265435661,206.119502019619,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 01:00:00,0,0,0,0,0,-9.9,100,NA,2.11572661662818,-0.86175519630485,-0.283384237875289,2.45199249422633,202.018581120092,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 02:00:00,0.00103333333333333,0.00108333333333333,0.00108333333333333,0,0,-9.73666666666667,93.5,NA,1.60455587640774,-0.940305515449033,-0.247397343343921,2.027785157378,213.667397343344,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 03:00:00,0.00108333333333333,0.00108333333333333,0.00108333333333333,0,0,-9.695,96,NA,1.0910733044733,-0.610807215007215,-0.169687445887446,1.3762911976912,212.635997402597,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 04:00:00,0.0375833333333333,0.0377333333333333,0.0377333333333333,0,0.0208333333333333,-6.44166666666667,94.6,NA,-0.417204735778227,-0.0619982673982096,-0.0426846664741554,0.957334103378573,185.523324574069,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 05:00:00,0.13285,0.132883333333333,0.132883333333333,0,0.1005,-3.10833333333333,91.9,NA,-1.21868215935335,0.617637124711316,-0.0249200346420323,1.49045121247113,70.4374881639723,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 06:00:00,0.02285,0.0227833333333333,0.0227833333333333,0,0.191333333333333,-7.105,95.6666666666667,NA,-0.802468398268398,0.339535930735931,-0.021153823953824,1.03176652236652,113.21247965368,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 07:00:00,0.00541666666666667,0.00543333333333333,0.00543333333333333,0,0.2,-8.94333333333333,93.4,NA,-0.647308602771363,0.232019919168591,-0.000750866050808314,0.807716801385681,112.904122690531,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 08:00:00,5e-05,6.66666666666667e-05,6.66666666666667e-05,0,0.2,-9.9,98.6333333333333,NA,-0.792448743863702,0.26390239676581,-0.0506491481374531,0.946456251804794,102.270704302628,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 09:00:00,0.0175333333333333,0.0196833333333333,0.0196833333333333,0,0.207166666666667,-7.145,97.9833333333333,NA,-0.78618090017311,0.291032602423543,-0.00818551644547028,0.940544431621466,101.223701384882,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 10:00:00,0.1173,0.129916666666667,0.129916666666667,0,0.292666666666667,-0.515,97.8333333333333,NA,-1.3380346220427,0.60148153491056,-0.029034333525678,1.56963791113676,74.73546220427,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 11:00:00,0.20385,0.191866666666667,0.191866666666667,0,0.489,2.96,100,NA,-1.15722411306605,0.706458609749063,-0.0175561003749639,1.44612748774156,56.9110317277185,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 12:00:00,0.0377833333333333,0.03485,0.02985,0,0.574333333333333,-5.795,96.0333333333333,NA,-0.709450952106174,0.628901615695326,0.0109007501442585,1.05843046739758,62.99614050779,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 13:00:00,0,0,0,0,0.58,-9.9,99.95,NA,-0.594036951501155,0.798617494226328,0.011808025404157,1.10873094688222,61.5744399538106,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 14:00:00,0.114933333333333,0.11495,0.00436666666666667,0.108783333333333,0.619666666666667,-7.84666666666667,97.3333333333333,NA,-0.644608946608947,0.876078499278499,0.0170112554112554,1.17151341991342,56.8670268398268,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 15:00:00,0.0289333333333333,0.02895,0.0194666666666667,0.0095,0.710166666666667,-7.30666666666667,95.5666666666667,NA,0.022367859203693,0.427470282746682,-0.0126471436814772,0.491682631275245,102.66274321985,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 16:00:00,0.0300166666666667,0.0299833333333333,0.0299833333333333,0,0.738333333333333,-6.575,96.7166666666667,NA,-0.214353637413395,0.505765877598152,-0.0341737875288684,0.621631639722864,74.6062439376443,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 17:00:00,0,0,0,0,0.75,-9.9,99.35,NA,0.0452100403923832,0.328101846508944,-0.0303127524523947,0.403388920946336,118.682124639354,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 18:00:00,0,0,0,0,0.75,-9.9,100,NA,-0.0204080808080808,0.324738816738817,0.0348963924963925,0.420442135642136,101.994255988456,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 19:00:00,0,0,0,0,0.75,-9.9,100,NA,0.00168358811652726,0.275125468704932,0.0196270550908566,0.364919815402365,110.836376982982,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 20:00:00,0.253166666666667,0.288083333333333,0.288083333333333,0,0.831833333333333,3.08333333333333,98.1166666666667,NA,-0.00241061130334487,0.553004901960784,-0.0302759515570934,0.575656862745098,89.8642122260669,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 21:00:00,0.389783333333333,0.36275,0.36275,0,1.274,6.01,100,NA,-0.187983266012695,0.34468667051356,-0.0084800923254472,0.412699942296596,62.4813805539527,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 22:00:00,0.739133333333333,0.761633333333333,0.761633333333333,0,1.705,10.5233333333333,100,NA,-0.0870779527559055,0.350120472440945,-0.0231267716535433,0.395377165354331,73.3062826771654,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-10 23:00:00,0.235316666666667,0.206433333333333,0.206433333333333,0,2.31916666666667,2.305,100,NA,-0.0308506493506494,-0.186839105339105,0.0949054834054834,0.280691197691198,252.033251803752,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-11,0.041,0.016,0.016,0,2.37,-8.5,100,NA,0.23048859370488,-0.226616517470401,0.0836728270285879,0.443125324862836,225.614606410627,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-11,0.00443859649122807,0.00371929824561403,0.00371929824561403,0,2.37473684210526,-9.64736842105263,91.3859649122807,NA,0.23048859370488,-0.226616517470401,0.0836728270285879,0.443125324862836,225.614606410627,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-11 01:00:00,0.0253333333333333,0.04655,0.04655,0,2.382,-7.02666666666667,97.7166666666667,NA,0.723791979226774,-0.501347085978073,-0.0528271783035199,0.96899538372764,220.34881390652,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-11 02:00:00,0.486283333333333,0.467183333333333,0.467183333333333,0,2.70183333333333,8.57,100,NA,-0.117328909405655,-0.363376226197346,-0.0291886901327178,0.513657241777265,262.909537507213,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-11 03:00:00,0.0392833333333333,0.04065,0.04065,0,2.9125,-5.56166666666667,98.5666666666667,NA,-0.109982400461627,-0.371074148874784,-0.0584841315637623,0.487066647432199,266.441359780727,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-11 04:00:00,0.363116666666667,0.3635,0.3635,0,3.0235,1.49833333333333,97.7666666666667,NA,-0.0696330831408776,-0.236058891454965,-0.0101209584295612,0.396972286374134,235.74257448037,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-11 05:00:00,0.00555,0.00181666666666667,0.00181666666666667,0,3.29966666666667,-9.71166666666667,98.8666666666667,NA,0.146392434305515,-0.0592610453364135,0.046800173260179,0.361622004042738,188.371976321109,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-11 06:00:00,0.000433333333333333,0.00045,0.00045,0,3.3,-9.89833333333333,97.35,NA,0.36085487593768,-0.238771783035199,0.0642585112521639,0.558125793421812,210.744310732833,"1b","1b","1b","1b","1b","1b",1,"b"
2021-11-11 07:00:00,0,0,0,0,3.3,-9.9,100,NA,0.807630014430014,-0.344129292929293,-0.0550646464646465,0.949254834054834,203.425568831169,"1b","1b","1b","1b","1b","1b",1,"b"
