"datetime","TCconc","AE33_BC6","OC","EC","CO2","qc_flag_TCconc","qc_flag_AE33_BC6","qc_flag_OC","qc_flag_EC","qc_flag_CO2"
2025-05-14 06:00:00,2265,369,2081,184,428.66,"1b","1b","1b","1b","1b"
2025-05-14 07:00:00,2405,500,2155,250,409.03,"1b","1b","1b","1b","1b"
2025-05-14 08:00:00,2909,466,2676,233,428.29,"1b","1b","1b","1b","1b"
2025-05-14 09:00:00,2772,406,2569,203,431.45,"1b","1b","1b","1b","1b"
2025-05-14 10:00:00,3045,560,2765,280,436.41,"1b","1b","1b","1b","1b"
2025-05-14 11:00:00,2593,238,2474,119,423.13,"1b","1b","1b","1b","1b"
2025-05-14 12:00:00,2924,255,2797,128,422.82,"1b","1b","1b","1b","1b"
2025-05-14 13:00:00,2636,257,2507,128,421.06,"1b","1b","1b","1b","1b"
2025-05-14 14:00:00,3462,316,3304,158,415.23,"1b","1b","1b","1b","1b"
2025-05-14 15:00:00,2938,296,2790,148,408.62,"1b","1b","1b","1b","1b"
2025-05-14 16:00:00,3113,229,2998,114,404.25,"1b","1b","1b","1b","1b"
2025-05-14 17:00:00,2665,241,2545,120,399.78,"1b","1b","1b","1b","1b"
2025-05-14 18:00:00,2734,276,2596,138,399.99,"1b","1b","1b","1b","1b"
2025-05-14 19:00:00,2595,271,2460,136,401.98,"1b","1b","1b","1b","1b"
2025-05-14 20:00:00,2593,301,2443,150,406.18,"1b","1b","1b","1b","1b"
2025-05-14 21:00:00,2171,259,2042,130,410.37,"1b","1b","1b","1b","1b"
2025-05-14 22:00:00,2054,252,1928,126,413.46,"1b","1b","1b","1b","1b"
2025-05-14 23:00:00,2127,351,1951,176,416.4,"1b","1b","1b","1b","1b"
2025-05-15,1604,217,1496,108,418.52,"1b","1b","1b","1b","1b"
2025-05-15 01:00:00,1577,225,1465,112,421.15,"1b","1b","1b","1b","1b"
2025-05-15 02:00:00,1728,301,1578,150,421.57,"1b","1b","1b","1b","1b"
2025-05-15 03:00:00,1315,235,1198,118,422.97,"1b","1b","1b","1b","1b"
2025-05-15 04:00:00,1626,196,1528,98,424.31,"1b","1b","1b","1b","1b"
2025-05-15 05:00:00,1291,198,1192,99,425.52,"1b","1b","1b","1b","1b"
2025-05-15 06:00:00,1202,170,1117,85,425.54,"1b","1b","1b","1b","1b"
2025-05-15 07:00:00,1369,233,1253,116,419.96,"1b","1b","1b","1b","1b"
2025-05-15 08:00:00,2107,341,1937,170,439.47,"1b","1b","1b","1b","1b"
2025-05-15 09:00:00,1867,244,1745,122,434.13,"1b","1b","1b","1b","1b"
2025-05-15 10:00:00,2889,547,2616,274,437.72,"1b","1b","1b","1b","1b"
2025-05-15 11:00:00,2028,278,1889,139,428.52,"1b","1b","1b","1b","1b"
2025-05-15 12:00:00,2611,256,2483,128,427.7,"1b","1b","1b","1b","1b"
2025-05-15 13:00:00,2259,243,2138,122,420.27,"1b","1b","1b","1b","1b"
2025-05-15 14:00:00,2457,207,2354,104,418.16,"1b","1b","1b","1b","1b"
2025-05-15 15:00:00,2246,196,2148,98,409.2,"1b","1b","1b","1b","1b"
2025-05-15 16:00:00,2250,194,2153,97,411.41,"1b","1b","1b","1b","1b"
2025-05-15 17:00:00,2128,187,2034,94,406.36,"1b","1b","1b","1b","1b"
2025-05-15 18:00:00,2719,302,2568,151,411,"1b","1b","1b","1b","1b"
2025-05-15 19:00:00,2058,189,1963,94,408.71,"1b","1b","1b","1b","1b"
2025-05-15 20:00:00,2298,215,2190,108,412.61,"1b","1b","1b","1b","1b"
2025-05-15 21:00:00,1950,204,1848,102,410.24,"1b","1b","1b","1b","1b"
2025-05-15 22:00:00,1954,158,1875,79,415.48,"1b","1b","1b","1b","1b"
2025-05-15 23:00:00,1671,155,1594,78,413.94,"1b","1b","1b","1b","1b"
2025-05-16,1838,142,1767,71,419.71,"1b","1b","1b","1b","1b"
2025-05-16 01:00:00,1720,125,1657,62,417.56,"1b","1b","1b","1b","1b"
2025-05-16 02:00:00,2101,121,2040,60,419.98,"1b","1b","1b","1b","1b"
2025-05-16 03:00:00,1913,135,1846,68,417.71,"1b","1b","1b","1b","1b"
2025-05-16 04:00:00,2439,185,2347,92,423.55,"1b","1b","1b","1b","1b"
2025-05-16 05:00:00,2092,165,2010,82,421.6,"1b","1b","1b","1b","1b"
2025-05-16 06:00:00,2673,214,2566,107,428.95,"1b","1b","1b","1b","1b"
2025-05-16 07:00:00,2726,309,2572,154,424.56,"1b","1b","1b","1b","1b"
2025-05-16 08:00:00,3433,432,3217,216,436.86,"1b","1b","1b","1b","1b"
2025-05-16 09:00:00,4296,422,4085,211,430.64,"1b","1b","1b","1b","1b"
2025-05-16 10:00:00,4444,554,4167,277,424.93,"1b","1b","1b","1b","1b"
2025-05-16 11:00:00,2911,233,2794,116,434.66,"1b","1b","1b","1b","1b"
2025-05-16 12:00:00,3051,215,2944,108,435.97,"1b","1b","1b","1b","1b"
2025-05-16 13:00:00,2683,157,2604,78,424.32,"1b","1b","1b","1b","1b"
2025-05-16 14:00:00,3135,177,3047,88,425.36,"1b","1b","1b","1b","1b"
2025-05-16 15:00:00,3298,192,3202,96,431.72,"1b","1b","1b","1b","1b"
2025-05-16 16:00:00,3558,188,3464,94,431.57,"1b","1b","1b","1b","1b"
2025-05-16 17:00:00,3412,214,3305,107,416.99,"1b","1b","1b","1b","1b"
2025-05-16 18:00:00,3302,215,3195,108,416.18,"1b","1b","1b","1b","1b"
2025-05-16 19:00:00,3115,261,2984,130,409.07,"1b","1b","1b","1b","1b"
2025-05-16 20:00:00,3249,313,3092,156,412.37,"1b","1b","1b","1b","1b"
2025-05-16 21:00:00,3018,302,2867,151,410.93,"1b","1b","1b","1b","1b"
2025-05-16 22:00:00,2963,293,2817,146,416.11,"1b","1b","1b","1b","1b"
2025-05-16 23:00:00,2346,274,2209,137,416.23,"1b","1b","1b","1b","1b"
2025-05-17,2082,175,1994,88,421.99,"1b","1b","1b","1b","1b"
2025-05-17 01:00:00,1701,148,1627,74,417.79,"1b","1b","1b","1b","1b"
2025-05-17 02:00:00,1678,138,1609,69,421.59,"1b","1b","1b","1b","1b"
2025-05-17 03:00:00,1608,133,1541,66,419.7,"1b","1b","1b","1b","1b"
2025-05-17 04:00:00,1809,146,1736,73,424.12,"1b","1b","1b","1b","1b"
2025-05-17 05:00:00,1516,114,1459,57,421.54,"1b","1b","1b","1b","1b"
2025-05-17 06:00:00,1596,98,1547,49,424.74,"1b","1b","1b","1b","1b"
2025-05-17 07:00:00,1487,96,1439,48,418,"1b","1b","1b","1b","1b"
2025-05-17 08:00:00,1802,127,1739,64,421.44,"1b","1b","1b","1b","1b"
2025-05-17 09:00:00,1833,167,1750,84,418.85,"1b","1b","1b","1b","1b"
2025-05-17 10:00:00,2217,185,2124,92,421.2,"1b","1b","1b","1b","1b"
2025-05-17 11:00:00,1882,188,1788,94,417.66,"1b","1b","1b","1b","1b"
2025-05-17 12:00:00,2152,205,2050,102,421.84,"1b","1b","1b","1b","1b"
2025-05-17 13:00:00,2382,243,2260,122,414.38,"1b","1b","1b","1b","1b"
2025-05-17 14:00:00,2716,266,2583,133,416.52,"1b","1b","1b","1b","1b"
2025-05-17 15:00:00,2927,244,2805,122,412.92,"1b","1b","1b","1b","1b"
2025-05-17 16:00:00,3108,235,2990,118,413.66,"1b","1b","1b","1b","1b"
2025-05-17 17:00:00,3150,236,3032,118,408.56,"1b","1b","1b","1b","1b"
2025-05-17 18:00:00,3452,283,3311,142,414.07,"1b","1b","1b","1b","1b"
2025-05-17 19:00:00,3707,377,3518,188,417.69,"1b","1b","1b","1b","1b"
2025-05-17 20:00:00,5220,575,4933,288,432.37,"1b","1b","1b","1b","1b"
2025-05-17 21:00:00,9759,1426,9046,713,445.53,"1b","1b","1b","1b","1b"
2025-05-17 22:00:00,11131,1850,10206,925,459.75,"1b","1b","1b","1b","1b"
2025-05-17 23:00:00,7477,1469,6743,734,456.63,"1b","1b","1b","1b","1b"
2025-05-18,4227,548,3953,274,452.17,"1b","1b","1b","1b","1b"
2025-05-18 01:00:00,3306,436,3088,218,439.41,"1b","1b","1b","1b","1b"
2025-05-18 02:00:00,2914,355,2736,178,436.31,"1b","1b","1b","1b","1b"
2025-05-18 03:00:00,2642,291,2497,146,430.74,"1b","1b","1b","1b","1b"
2025-05-18 04:00:00,2703,322,2542,161,432.43,"1b","1b","1b","1b","1b"
2025-05-18 05:00:00,2041,296,1893,148,427.96,"1b","1b","1b","1b","1b"
2025-05-18 06:00:00,2058,239,1938,120,427.87,"1b","1b","1b","1b","1b"
2025-05-18 07:00:00,1863,196,1765,98,423.78,"1b","1b","1b","1b","1b"
2025-05-18 08:00:00,2040,175,1952,88,424.83,"1b","1b","1b","1b","1b"
2025-05-18 09:00:00,2222,178,2133,89,416.92,"1b","1b","1b","1b","1b"
2025-05-18 10:00:00,2594,181,2503,90,418.99,"1b","1b","1b","1b","1b"
2025-05-18 11:00:00,2523,170,2438,85,413.3,"1b","1b","1b","1b","1b"
2025-05-18 12:00:00,2532,168,2448,84,412.91,"1b","1b","1b","1b","1b"
2025-05-18 13:00:00,2490,175,2402,88,407.37,"1b","1b","1b","1b","1b"
2025-05-18 14:00:00,3058,245,2935,122,408.53,"1b","1b","1b","1b","1b"
2025-05-18 15:00:00,2974,259,2844,130,410.17,"1b","1b","1b","1b","1b"
2025-05-18 16:00:00,2984,210,2879,105,410.89,"1b","1b","1b","1b","1b"
2025-05-18 17:00:00,2825,220,2715,110,414.55,"1b","1b","1b","1b","1b"
2025-05-18 18:00:00,3117,226,3004,113,411.55,"1b","1b","1b","1b","1b"
2025-05-18 19:00:00,2653,241,2533,120,405.61,"1b","1b","1b","1b","1b"
2025-05-18 20:00:00,3324,363,3142,182,409.31,"1b","1b","1b","1b","1b"
2025-05-18 21:00:00,2903,367,2720,184,409.06,"1b","1b","1b","1b","1b"
2025-05-18 22:00:00,2666,302,2515,151,415.76,"1b","1b","1b","1b","1b"
2025-05-18 23:00:00,2483,270,2348,135,412.74,"1b","1b","1b","1b","1b"
2025-05-19,2280,209,2175,104,417.6,"1b","1b","1b","1b","1b"
2025-05-19 01:00:00,1855,152,1779,76,417.1,"1b","1b","1b","1b","1b"
2025-05-19 02:00:00,2209,194,2112,97,424.79,"1b","1b","1b","1b","1b"
2025-05-19 03:00:00,2148,213,2041,106,427.02,"1b","1b","1b","1b","1b"
2025-05-19 04:00:00,2242,256,2114,128,434.33,"1b","1b","1b","1b","1b"
2025-05-19 05:00:00,2211,255,2083,128,429.3,"1b","1b","1b","1b","1b"
2025-05-19 06:00:00,2217,225,2105,112,430.44,"1b","1b","1b","1b","1b"
2025-05-19 07:00:00,1910,187,1816,94,427.01,"1b","1b","1b","1b","1b"
2025-05-19 08:00:00,2425,173,2338,86,425.13,"1b","1b","1b","1b","1b"
2025-05-19 09:00:00,2662,209,2558,104,418.24,"1b","1b","1b","1b","1b"
2025-05-19 10:00:00,4101,435,3883,218,421.52,"1b","1b","1b","1b","1b"
2025-05-19 11:00:00,2712,220,2602,110,410.97,"1b","1b","1b","1b","1b"
2025-05-19 12:00:00,3504,273,3368,136,411.11,"1b","1b","1b","1b","1b"
2025-05-19 13:00:00,2886,191,2790,96,409.28,"1b","1b","1b","1b","1b"
2025-05-19 14:00:00,3357,244,3235,122,411.37,"1b","1b","1b","1b","1b"
2025-05-19 15:00:00,3205,230,3090,115,407.72,"1b","1b","1b","1b","1b"
2025-05-19 16:00:00,3472,230,3357,115,411.74,"1b","1b","1b","1b","1b"
2025-05-19 17:00:00,3545,252,3419,126,403.68,"1b","1b","1b","1b","1b"
2025-05-19 18:00:00,3780,267,3646,134,407.27,"1b","1b","1b","1b","1b"
2025-05-19 19:00:00,3951,381,3761,190,406.49,"1b","1b","1b","1b","1b"
2025-05-19 20:00:00,3607,320,3447,160,412.71,"1b","1b","1b","1b","1b"
2025-05-19 21:00:00,3633,401,3433,200,411.82,"1b","1b","1b","1b","1b"
2025-05-19 22:00:00,4321,432,4105,216,419.7,"1b","1b","1b","1b","1b"
2025-05-19 23:00:00,8305,1903,7353,952,417.05,"1b","1b","1b","1b","1b"
2025-05-20,2750,248,2626,124,422.11,"1b","1b","1b","1b","1b"
2025-05-20 01:00:00,2824,308,2670,154,423.52,"1b","1b","1b","1b","1b"
2025-05-20 02:00:00,2393,181,2303,90,428.31,"1b","1b","1b","1b","1b"
2025-05-20 03:00:00,2122,214,2015,107,426.49,"1b","1b","1b","1b","1b"
2025-05-20 04:00:00,2901,329,2737,164,430.56,"1b","1b","1b","1b","1b"
2025-05-20 05:00:00,2413,310,2258,155,426.96,"1b","1b","1b","1b","1b"
2025-05-20 06:00:00,3574,424,3362,212,433.35,"1b","1b","1b","1b","1b"
2025-05-20 07:00:00,4192,584,3900,292,431.99,"1b","1b","1b","1b","1b"
2025-05-20 08:00:00,35955,8472,31719,4236,429.71,"1b","1b","1b","1b","1b"
2025-05-20 09:00:00,26173,7863,22242,3932,431.44,"1b","1b","1b","1b","1b"
2025-05-20 10:00:00,14007,3048,12483,1524,430.34,"1b","1b","1b","1b","1b"
2025-05-20 11:00:00,9317,1692,8471,846,430.22,"1b","1b","1b","1b","1b"
2025-05-20 12:00:00,5269,850,4844,425,426.98,"1b","1b","1b","1b","1b"
2025-05-20 13:00:00,5059,507,4806,254,419.03,"1b","1b","1b","1b","1b"
2025-05-20 14:00:00,5540,605,5238,302,416.69,"1b","1b","1b","1b","1b"
2025-05-20 15:00:00,5234,579,4944,290,411.35,"1b","1b","1b","1b","1b"
2025-05-20 16:00:00,4964,457,4735,228,416.74,"1b","1b","1b","1b","1b"
2025-05-20 17:00:00,4857,570,4572,285,412.6,"1b","1b","1b","1b","1b"
2025-05-20 18:00:00,4607,534,4340,267,415.75,"1b","1b","1b","1b","1b"
2025-05-20 19:00:00,3855,315,3697,158,414.66,"1b","1b","1b","1b","1b"
2025-05-20 20:00:00,3777,318,3618,159,418.89,"1b","1b","1b","1b","1b"
2025-05-20 21:00:00,3462,307,3308,154,422.29,"1b","1b","1b","1b","1b"
2025-05-20 22:00:00,4452,484,4210,242,430.4,"1b","1b","1b","1b","1b"
2025-05-20 23:00:00,4552,648,4228,324,432.68,"1b","1b","1b","1b","1b"
2025-05-21,3874,437,3655,218,441.13,"1b","1b","1b","1b","1b"
2025-05-21 01:00:00,3041,292,2895,146,441.6,"1b","1b","1b","1b","1b"
2025-05-21 02:00:00,3026,272,2890,136,441.78,"1b","1b","1b","1b","1b"
2025-05-21 03:00:00,3411,351,3235,176,438.2,"1b","1b","1b","1b","1b"
2025-05-21 04:00:00,3787,423,3576,212,440.28,"1b","1b","1b","1b","1b"
2025-05-21 05:00:00,3638,494,3391,247,437.78,"1b","1b","1b","1b","1b"
2025-05-21 06:00:00,3809,536,3541,268,439.99,"1b","1b","1b","1b","1b"
2025-05-21 07:00:00,4020,691,3675,346,438.71,"1b","1b","1b","1b","1b"
2025-05-21 08:00:00,4122,655,3794,328,429.03,"1b","1b","1b","1b","1b"
2025-05-21 09:00:00,4309,664,3977,332,430.59,"1b","1b","1b","1b","1b"
2025-05-21 10:00:00,4384,411,4179,206,421.26,"1b","1b","1b","1b","1b"
2025-05-21 11:00:00,4325,361,4144,180,434.67,"1b","1b","1b","1b","1b"
2025-05-21 12:00:00,7084,536,6816,268,442.96,"1b","1b","1b","1b","1b"
2025-05-21 13:00:00,3924,412,3718,206,426.88,"1b","1b","1b","1b","1b"
2025-05-21 14:00:00,4344,491,4098,246,415.87,"1b","1b","1b","1b","1b"
2025-05-21 15:00:00,4618,580,4328,290,416.25,"1b","1b","1b","1b","1b"
2025-05-21 16:00:00,4895,485,4653,242,412.37,"1b","1b","1b","1b","1b"
2025-05-21 17:00:00,4121,373,3934,186,410.35,"1b","1b","1b","1b","1b"
2025-05-21 18:00:00,3857,316,3699,158,408.41,"1b","1b","1b","1b","1b"
2025-05-21 19:00:00,3882,346,3709,173,413.46,"1b","1b","1b","1b","1b"
2025-05-21 20:00:00,4842,433,4626,216,420.5,"1b","1b","1b","1b","1b"
2025-05-21 21:00:00,4524,568,4240,284,426.86,"1b","1b","1b","1b","1b"
2025-05-21 22:00:00,3713,517,3454,258,420.27,"1b","1b","1b","1b","1b"
2025-05-21 23:00:00,2754,256,2626,128,425.18,"1b","1b","1b","1b","1b"
2025-05-22,2945,241,2824,120,427.97,"1b","1b","1b","1b","1b"
2025-05-22 01:00:00,2537,202,2436,101,434.53,"1b","1b","1b","1b","1b"
2025-05-22 02:00:00,2604,185,2511,92,439.92,"1b","1b","1b","1b","1b"
2025-05-22 03:00:00,2583,182,2492,91,450.13,"1b","1b","1b","1b","1b"
2025-05-22 04:00:00,3013,284,2871,142,452.46,"1b","1b","1b","1b","1b"
2025-05-22 05:00:00,2751,296,2603,148,452.82,"1b","1b","1b","1b","1b"
2025-05-22 06:00:00,3032,397,2833,198,446.84,"1b","1b","1b","1b","1b"
2025-05-22 07:00:00,2456,413,2250,206,432.3,"1b","1b","1b","1b","1b"
2025-05-22 08:00:00,2318,298,2169,149,442.29,"1b","1b","1b","1b","1b"
2025-05-22 09:00:00,2576,351,2401,176,436.59,"1b","1b","1b","1b","1b"
2025-05-22 10:00:00,3092,554,2815,277,414.33,"1b","1b","1b","1b","1b"
2025-05-22 11:00:00,3112,561,2832,280,428.35,"1b","1b","1b","1b","1b"
2025-05-22 12:00:00,4239,390,4044,195,426.3,"1b","1b","1b","1b","1b"
2025-05-22 13:00:00,2961,377,2773,188,415.01,"1b","1b","1b","1b","1b"
2025-05-22 14:00:00,3017,388,2823,194,415.99,"1b","1b","1b","1b","1b"
2025-05-22 15:00:00,2698,314,2541,157,422.03,"1b","1b","1b","1b","1b"
2025-05-22 16:00:00,2833,259,2703,130,436.56,"1b","1b","1b","1b","1b"
2025-05-22 17:00:00,2971,255,2844,128,428.84,"1b","1b","1b","1b","1b"
2025-05-22 18:00:00,2954,241,2833,120,421.62,"1b","1b","1b","1b","1b"
2025-05-22 19:00:00,3153,338,2984,169,417.81,"1b","1b","1b","1b","1b"
2025-05-22 20:00:00,3349,392,3153,196,424.47,"1b","1b","1b","1b","1b"
2025-05-22 21:00:00,3741,572,3455,286,433.04,"1b","1b","1b","1b","1b"
2025-05-22 22:00:00,5313,908,4859,454,440.57,"1b","1b","1b","1b","1b"
2025-05-22 23:00:00,2959,332,2793,166,435.75,"1b","1b","1b","1b","1b"
2025-05-23,2662,225,2549,112,436.06,"1b","1b","1b","1b","1b"
2025-05-23 01:00:00,2465,226,2352,113,435.44,"1b","1b","1b","1b","1b"
2025-05-23 02:00:00,2536,230,2421,115,439.72,"1b","1b","1b","1b","1b"
2025-05-23 03:00:00,2215,225,2103,112,438.59,"1b","1b","1b","1b","1b"
2025-05-23 04:00:00,2092,141,2022,70,439.88,"1b","1b","1b","1b","1b"
2025-05-23 05:00:00,2534,222,2423,111,434.72,"1b","1b","1b","1b","1b"
2025-05-23 06:00:00,3376,413,3169,206,432.6,"1b","1b","1b","1b","1b"
2025-05-23 07:00:00,3341,424,3129,212,432.1,"1b","1b","1b","1b","1b"
2025-05-23 08:00:00,3376,342,3205,171,429.38,"1b","1b","1b","1b","1b"
2025-05-23 09:00:00,3564,371,3379,186,420.06,"1b","1b","1b","1b","1b"
2025-05-23 10:00:00,3443,283,3301,142,420.64,"1b","1b","1b","1b","1b"
2025-05-23 11:00:00,3143,199,3044,100,413.86,"1b","1b","1b","1b","1b"
2025-05-23 12:00:00,3177,154,3100,77,411.04,"1b","1b","1b","1b","1b"
2025-05-23 13:00:00,3423,179,3333,90,406.91,"1b","1b","1b","1b","1b"
2025-05-23 14:00:00,3245,161,3165,80,406.52,"1b","1b","1b","1b","1b"
2025-05-23 15:00:00,3131,156,3053,78,404.56,"1b","1b","1b","1b","1b"
2025-05-23 16:00:00,3010,151,2935,76,406.97,"1b","1b","1b","1b","1b"
2025-05-23 17:00:00,3291,207,3188,104,407.95,"1b","1b","1b","1b","1b"
2025-05-23 18:00:00,3185,202,3084,101,418.21,"1b","1b","1b","1b","1b"
2025-05-23 19:00:00,3161,245,3038,122,412.86,"1b","1b","1b","1b","1b"
2025-05-23 20:00:00,3424,255,3296,128,422.93,"1b","1b","1b","1b","1b"
2025-05-23 21:00:00,3018,210,2913,105,424.14,"1b","1b","1b","1b","1b"
2025-05-23 22:00:00,2803,196,2705,98,425.21,"1b","1b","1b","1b","1b"
2025-05-27 09:00:00,2426,182,2335,91,428.82,"1b","1b","1b","1b","1b"
2025-05-27 10:00:00,2963,217,2854,108,419.61,"1b","1b","1b","1b","1b"
2025-05-27 11:00:00,2576,221,2466,110,420.79,"1b","1b","1b","1b","1b"
2025-05-27 12:00:00,2412,138,2343,69,414.12,"1b","1b","1b","1b","1b"
