"","datetime","TCconc","AE33_BC6","OC","EC","CO2","qc_flag_TCconc","qc_flag_AE33_BC6","qc_flag_OC","qc_flag_EC","qc_flag_CO2"
"643","2025-04-28 18:00:00",3091,284,2949,142,418.78,"1b","1b","1b","1b","1b"
"644","2025-04-28 19:00:00",3578,407,3375,204,423.56,"1b","1b","1b","1b","1b"
"645","2025-04-28 20:00:00",5437,1131,4871,566,435.29,"1b","1b","1b","1b","1b"
"646","2025-04-28 21:00:00",7655,1604,6853,802,453.75,"1b","1b","1b","1b","1b"
"647","2025-04-28 22:00:00",8764,1552,7988,776,466.67,"1b","1b","1b","1b","1b"
"648","2025-04-28 23:00:00",8449,1492,7703,746,487.97,"1b","1b","1b","1b","1b"
"649","2025-04-29 00:00:00",8160,1334,7493,667,498.37,"1b","1b","1b","1b","1b"
"650","2025-04-29 01:00:00",6283,1136,5715,568,492.94,"1b","1b","1b","1b","1b"
"651","2025-04-29 02:00:00",5305,698,4956,349,485.54,"1b","1b","1b","1b","1b"
"652","2025-04-29 03:00:00",4637,530,4372,265,485.51,"1b","1b","1b","1b","1b"
"653","2025-04-29 04:00:00",4939,548,4665,274,486.27,"1b","1b","1b","1b","1b"
"654","2025-04-29 05:00:00",4960,631,4644,316,490.73,"1b","1b","1b","1b","1b"
"655","2025-04-29 06:00:00",4763,643,4441,322,480.43,"1b","1b","1b","1b","1b"
"656","2025-04-29 07:00:00",4206,780,3816,390,458.44,"1b","1b","1b","1b","1b"
"657","2025-04-29 08:00:00",3795,549,3521,274,453.42,"1b","1b","1b","1b","1b"
"658","2025-04-29 09:00:00",2840,278,2701,139,443.51,"1b","1b","1b","1b","1b"
"659","2025-04-29 10:00:00",3002,328,2838,164,445.84,"1b","1b","1b","1b","1b"
"660","2025-04-29 11:00:00",3202,334,3035,167,446.19,"1b","1b","1b","1b","1b"
"661","2025-04-29 12:00:00",3123,278,2984,139,448.16,"1b","1b","1b","1b","1b"
"662","2025-04-29 13:00:00",3290,318,3131,159,447.02,"1b","1b","1b","1b","1b"
"663","2025-04-29 14:00:00",3258,269,3123,134,430.29,"1b","1b","1b","1b","1b"
"664","2025-04-29 15:00:00",3036,243,2915,122,420.66,"1b","1b","1b","1b","1b"
"665","2025-04-29 16:00:00",3220,248,3096,124,414.23,"1b","1b","1b","1b","1b"
"666","2025-04-29 17:00:00",3569,315,3411,158,415.77,"1b","1b","1b","1b","1b"
"667","2025-04-29 18:00:00",3936,373,3749,186,417.41,"1b","1b","1b","1b","1b"
"668","2025-04-29 19:00:00",4728,483,4486,242,424.53,"1b","1b","1b","1b","1b"
"669","2025-04-29 20:00:00",5635,648,5311,324,431.63,"1b","1b","1b","1b","1b"
"670","2025-04-29 21:00:00",5524,662,5193,331,442.93,"1b","1b","1b","1b","1b"
"671","2025-04-29 22:00:00",5113,634,4796,317,443.6,"1b","1b","1b","1b","1b"
"672","2025-04-29 23:00:00",3939,449,3715,224,447.81,"1b","1b","1b","1b","1b"
"673","2025-04-30 00:00:00",4026,377,3837,188,448.57,"1b","1b","1b","1b","1b"
"674","2025-04-30 01:00:00",4165,395,3967,198,455.29,"1b","1b","1b","1b","1b"
"675","2025-04-30 02:00:00",4246,421,4035,210,458.71,"1b","1b","1b","1b","1b"
"676","2025-04-30 03:00:00",4482,490,4237,245,466.66,"1b","1b","1b","1b","1b"
"677","2025-04-30 04:00:00",4740,601,4439,300,470.01,"1b","1b","1b","1b","1b"
"678","2025-04-30 05:00:00",4271,581,3980,290,476.17,"1b","1b","1b","1b","1b"
"679","2025-04-30 06:00:00",4104,568,3820,284,463.2,"1b","1b","1b","1b","1b"
"680","2025-04-30 07:00:00",4211,734,3844,367,462.25,"1b","1b","1b","1b","1b"
"681","2025-04-30 08:00:00",4864,901,4414,450,466.3,"1b","1b","1b","1b","1b"
"682","2025-04-30 09:00:00",5079,952,4603,476,449.29,"1b","1b","1b","1b","1b"
"683","2025-04-30 10:00:00",4592,640,4272,320,445.89,"1b","1b","1b","1b","1b"
"684","2025-04-30 11:00:00",4046,435,3829,218,448.17,"1b","1b","1b","1b","1b"
"685","2025-04-30 12:00:00",3905,338,3736,169,433.66,"1b","1b","1b","1b","1b"
"686","2025-04-30 13:00:00",3982,358,3803,179,419.52,"1b","1b","1b","1b","1b"
"687","2025-04-30 14:00:00",4076,343,3904,172,426.82,"1b","1b","1b","1b","1b"
"688","2025-04-30 15:00:00",3978,234,3861,117,419.18,"1b","1b","1b","1b","1b"
"689","2025-04-30 16:00:00",4040,263,3908,132,413.59,"1b","1b","1b","1b","1b"
"690","2025-04-30 17:00:00",4044,274,3907,137,420.87,"1b","1b","1b","1b","1b"
"691","2025-04-30 18:00:00",4195,361,4014,180,423.24,"1b","1b","1b","1b","1b"
"692","2025-04-30 19:00:00",4966,661,4636,330,433,"1b","1b","1b","1b","1b"
"693","2025-04-30 20:00:00",5574,843,5153,422,443.05,"1b","1b","1b","1b","1b"
"694","2025-04-30 21:00:00",8139,1385,7446,692,463.15,"1b","1b","1b","1b","1b"
"695","2025-04-30 22:00:00",10002,1551,9227,776,482.86,"1b","1b","1b","1b","1b"
