"","datetime","TCconc","AE33_BC6","OC","EC","CO2","qc_flag_TCconc","qc_flag_AE33_BC6","qc_flag_OC","qc_flag_EC","qc_flag_CO2"
"297","2026-02-13 11:00:00",1229,448,1005,224,412.82,"1b","1b","1b","1b","1b"
"298","2026-02-13 12:00:00",1054,371,868,186,424.44,"1b","1b","1b","1b","1b"
"299","2026-02-13 13:00:00",1037,315,879,158,426.98,"1b","1b","1b","1b","1b"
"300","2026-02-13 14:00:00",1164,375,977,188,459.02,"1b","1b","1b","1b","1b"
"301","2026-02-13 15:00:00",1147,355,970,178,454.19,"1b","1b","1b","1b","1b"
"302","2026-02-13 16:00:00",1142,334,975,167,427.62,"1b","1b","1b","1b","1b"
"303","2026-02-13 17:00:00",1051,276,913,138,417.63,"1b","1b","1b","1b","1b"
"304","2026-02-13 18:00:00",1040,289,896,144,410.81,"1b","1b","1b","1b","1b"
"305","2026-02-13 19:00:00",1142,303,990,152,406.42,"1b","1b","1b","1b","1b"
"306","2026-02-13 20:00:00",1124,261,994,130,406.47,"1b","1b","1b","1b","1b"
"307","2026-02-13 21:00:00",1512,348,1338,174,405.66,"1b","1b","1b","1b","1b"
"308","2026-02-13 22:00:00",1276,329,1111,164,406.29,"1b","1b","1b","1b","1b"
"309","2026-02-13 23:00:00",1361,286,1218,143,404.36,"1b","1b","1b","1b","1b"
"310","2026-02-14 00:00:00",824,201,723,100,402.4,"1b","1b","1b","1b","1b"
"311","2026-02-14 01:00:00",839,165,756,82,401.72,"1b","1b","1b","1b","1b"
"312","2026-02-14 02:00:00",1431,294,1284,147,404.81,"1b","1b","1b","1b","1b"
"313","2026-02-14 03:00:00",1745,376,1557,188,410.25,"1b","1b","1b","1b","1b"
"314","2026-02-14 04:00:00",1416,383,1224,192,408.47,"1b","1b","1b","1b","1b"
"315","2026-02-14 05:00:00",1453,345,1281,172,410.09,"1b","1b","1b","1b","1b"
"316","2026-02-14 06:00:00",1416,424,1204,212,414.99,"1b","1b","1b","1b","1b"
"317","2026-02-14 07:00:00",1727,552,1451,276,419.77,"1b","1b","1b","1b","1b"
"318","2026-02-14 08:00:00",1828,564,1546,282,419.08,"1b","1b","1b","1b","1b"
"319","2026-02-14 09:00:00",2264,664,1932,332,417.82,"1b","1b","1b","1b","1b"
"320","2026-02-14 10:00:00",2070,609,1766,304,408.99,"1b","1b","1b","1b","1b"
"321","2026-02-14 11:00:00",1386,379,1196,190,407.16,"1b","1b","1b","1b","1b"
"322","2026-02-14 12:00:00",1063,218,954,109,398.83,"1b","1b","1b","1b","1b"
"323","2026-02-14 13:00:00",1182,262,1051,131,405.23,"1b","1b","1b","1b","1b"
"324","2026-02-14 14:00:00",1502,225,1390,112,394.68,"1b","1b","1b","1b","1b"
"325","2026-02-14 15:00:00",994,202,893,101,394.67,"1b","1b","1b","1b","1b"
"326","2026-02-14 16:00:00",1645,324,1483,162,390.92,"1b","1b","1b","1b","1b"
"327","2026-02-14 17:00:00",2661,725,2298,362,400.38,"1b","1b","1b","1b","1b"
"328","2026-02-14 18:00:00",3280,636,2962,318,404.32,"1b","1b","1b","1b","1b"
"329","2026-02-14 19:00:00",3067,633,2751,316,404.08,"1b","1b","1b","1b","1b"
"330","2026-02-14 20:00:00",2756,494,2509,247,405.07,"1b","1b","1b","1b","1b"
"331","2026-02-14 21:00:00",2650,448,2426,224,407.49,"1b","1b","1b","1b","1b"
"332","2026-02-14 22:00:00",2286,388,2092,194,403.44,"1b","1b","1b","1b","1b"
"333","2026-02-14 23:00:00",1491,262,1360,131,405.53,"1b","1b","1b","1b","1b"
"334","2026-02-15 00:00:00",997,163,915,82,399.76,"1b","1b","1b","1b","1b"
"335","2026-02-15 01:00:00",800,131,734,66,403.02,"1b","1b","1b","1b","1b"
"336","2026-02-15 02:00:00",552,79,513,40,398.25,"1b","1b","1b","1b","1b"
"337","2026-02-15 03:00:00",543,73,507,36,399.25,"1b","1b","1b","1b","1b"
"338","2026-02-15 04:00:00",424,48,400,24,398.94,"1b","1b","1b","1b","1b"
"339","2026-02-15 05:00:00",259,36,241,18,401.44,"1b","1b","1b","1b","1b"
"340","2026-02-15 06:00:00",364,38,345,19,397.61,"1b","1b","1b","1b","1b"
"341","2026-02-15 07:00:00",442,43,421,22,406.01,"1b","1b","1b","1b","1b"
"342","2026-02-15 08:00:00",492,38,473,19,397.91,"1b","1b","1b","1b","1b"
"343","2026-02-15 09:00:00",556,55,528,28,407.62,"1b","1b","1b","1b","1b"
"344","2026-02-15 10:00:00",470,80,430,40,402.53,"1b","1b","1b","1b","1b"
"345","2026-02-15 11:00:00",649,119,589,60,405,"1b","1b","1b","1b","1b"
"346","2026-02-15 12:00:00",684,132,618,66,404.35,"1b","1b","1b","1b","1b"
"347","2026-02-15 13:00:00",1027,156,949,78,406.45,"1b","1b","1b","1b","1b"
"348","2026-02-15 14:00:00",1264,240,1144,120,404.2,"1b","1b","1b","1b","1b"
"349","2026-02-15 15:00:00",1447,357,1268,178,407.83,"1b","1b","1b","1b","1b"
"350","2026-02-15 16:00:00",1046,365,863,182,402.76,"1b","1b","1b","1b","1b"
"351","2026-02-15 17:00:00",1498,570,1213,285,407.33,"1b","1b","1b","1b","1b"
"352","2026-02-15 18:00:00",1565,641,1245,320,408,"1b","1b","1b","1b","1b"
"353","2026-02-15 19:00:00",1651,534,1384,267,409.12,"1b","1b","1b","1b","1b"
"354","2026-02-15 20:00:00",1264,292,1118,146,406.04,"1b","1b","1b","1b","1b"
"355","2026-02-15 21:00:00",1069,226,956,113,406.71,"1b","1b","1b","1b","1b"
"356","2026-02-15 22:00:00",773,130,708,65,403.39,"1b","1b","1b","1b","1b"
"357","2026-02-15 23:00:00",722,93,675,46,411.1,"1b","1b","1b","1b","1b"
"358","2026-02-16 00:00:00",613,75,576,38,401.13,"1b","1b","1b","1b","1b"
"359","2026-02-16 01:00:00",442,61,412,30,408.11,"1b","1b","1b","1b","1b"
"360","2026-02-16 02:00:00",304,46,281,23,399.82,"1b","1b","1b","1b","1b"
"361","2026-02-16 03:00:00",483,51,458,26,401.95,"1b","1b","1b","1b","1b"
"362","2026-02-16 04:00:00",306,50,281,25,402.86,"1b","1b","1b","1b","1b"
"363","2026-02-16 05:00:00",465,59,435,30,405.7,"1b","1b","1b","1b","1b"
"364","2026-02-16 06:00:00",514,120,454,60,410.76,"1b","1b","1b","1b","1b"
"365","2026-02-16 07:00:00",788,299,639,150,431.63,"1b","1b","1b","1b","1b"
"366","2026-02-16 08:00:00",852,423,641,212,455.97,"1b","1b","1b","1b","1b"
"367","2026-02-16 09:00:00",670,173,583,86,448.4,"1b","1b","1b","1b","1b"
"368","2026-02-16 10:00:00",764,208,660,104,430.62,"1b","1b","1b","1b","1b"
"369","2026-02-16 11:00:00",1090,230,975,115,408.06,"1b","1b","1b","1b","1b"
"370","2026-02-16 12:00:00",595,203,494,102,419.18,"1b","1b","1b","1b","1b"
"371","2026-02-16 13:00:00",604,175,516,88,438.6,"1b","1b","1b","1b","1b"
"372","2026-02-16 14:00:00",625,213,519,106,456.48,"1b","1b","1b","1b","1b"
"373","2026-02-16 15:00:00",2758,204,2656,102,437.15,"1b","1b","1b","1b","1b"
"374","2026-02-16 16:00:00",1277,239,1158,120,416.26,"1b","1b","1b","1b","1b"
"375","2026-02-16 17:00:00",1488,353,1312,176,409.7,"1b","1b","1b","1b","1b"
"376","2026-02-16 18:00:00",1140,322,979,161,405.74,"1b","1b","1b","1b","1b"
"377","2026-02-16 19:00:00",1654,360,1474,180,403.85,"1b","1b","1b","1b","1b"
"378","2026-02-16 20:00:00",764,230,649,115,400.28,"1b","1b","1b","1b","1b"
"379","2026-02-16 21:00:00",751,168,667,84,401.83,"1b","1b","1b","1b","1b"
"380","2026-02-16 22:00:00",554,174,467,87,397.36,"1b","1b","1b","1b","1b"
"381","2026-02-16 23:00:00",386,98,337,49,398.62,"1b","1b","1b","1b","1b"
"382","2026-02-17 00:00:00",158,75,120,38,398.52,"1b","1b","1b","1b","1b"
"383","2026-02-17 01:00:00",207,80,167,40,397.15,"1b","1b","1b","1b","1b"
"384","2026-02-17 02:00:00",211,89,167,44,394.46,"1b","1b","1b","1b","1b"
"385","2026-02-17 03:00:00",309,93,263,46,396.64,"1b","1b","1b","1b","1b"
"386","2026-02-17 04:00:00",432,99,382,50,398.64,"1b","1b","1b","1b","1b"
"387","2026-02-17 05:00:00",473,135,405,68,400.63,"1b","1b","1b","1b","1b"
"388","2026-02-17 06:00:00",596,144,524,72,399,"1b","1b","1b","1b","1b"
"389","2026-02-17 07:00:00",875,292,729,146,402.59,"1b","1b","1b","1b","1b"
"390","2026-02-17 08:00:00",1044,455,816,228,403.96,"1b","1b","1b","1b","1b"
"391","2026-02-17 09:00:00",1564,580,1274,290,404.13,"1b","1b","1b","1b","1b"
"392","2026-02-17 10:00:00",1318,479,1078,240,404.7,"1b","1b","1b","1b","1b"
"393","2026-02-17 11:00:00",1030,399,830,200,389.12,"1b","1b","1b","1b","1b"
"394","2026-02-17 12:00:00",1209,449,984,224,402.68,"1b","1b","1b","1b","1b"
"395","2026-02-17 13:00:00",1234,418,1025,209,411.43,"1b","1b","1b","1b","1b"
"396","2026-02-17 14:00:00",1291,352,1115,176,407.36,"1b","1b","1b","1b","1b"
"397","2026-02-17 15:00:00",2590,356,2412,178,405.77,"1b","1b","1b","1b","1b"
"398","2026-02-17 16:00:00",1510,412,1304,206,396.79,"1b","1b","1b","1b","1b"
"399","2026-02-17 17:00:00",2870,738,2501,369,410.33,"1b","1b","1b","1b","1b"
"400","2026-02-17 18:00:00",3604,953,3127,476,406.2,"1b","1b","1b","1b","1b"
"401","2026-02-17 19:00:00",4392,1187,3799,594,411.95,"1b","1b","1b","1b","1b"
"402","2026-02-17 20:00:00",4064,1027,3550,514,407.57,"1b","1b","1b","1b","1b"
"403","2026-02-17 21:00:00",3484,733,3117,366,411.03,"1b","1b","1b","1b","1b"
"404","2026-02-17 22:00:00",2614,571,2328,286,408.55,"1b","1b","1b","1b","1b"
"405","2026-02-17 23:00:00",2096,377,1907,188,407.89,"1b","1b","1b","1b","1b"
"406","2026-02-18 00:00:00",1557,311,1402,156,405.12,"1b","1b","1b","1b","1b"
"407","2026-02-18 01:00:00",1152,242,1031,121,402.7,"1b","1b","1b","1b","1b"
"408","2026-02-18 02:00:00",839,182,748,91,397.49,"1b","1b","1b","1b","1b"
"409","2026-02-18 03:00:00",653,157,575,78,400.24,"1b","1b","1b","1b","1b"
"410","2026-02-18 04:00:00",613,161,533,80,397.63,"1b","1b","1b","1b","1b"
"411","2026-02-18 05:00:00",1021,182,930,91,401.12,"1b","1b","1b","1b","1b"
"412","2026-02-18 06:00:00",1154,213,1047,106,400.61,"1b","1b","1b","1b","1b"
"413","2026-02-18 07:00:00",1179,247,1056,124,401.98,"1b","1b","1b","1b","1b"
"414","2026-02-18 08:00:00",1141,284,999,142,400.87,"1b","1b","1b","1b","1b"
"415","2026-02-18 09:00:00",1045,298,896,149,400.36,"1b","1b","1b","1b","1b"
"416","2026-02-18 10:00:00",1178,335,1011,168,399.39,"1b","1b","1b","1b","1b"
"417","2026-02-18 11:00:00",1259,308,1105,154,407.3,"1b","1b","1b","1b","1b"
"418","2026-02-18 12:00:00",1250,304,1098,152,434.05,"1b","1b","1b","1b","1b"
"419","2026-02-18 13:00:00",1575,427,1362,214,441.74,"1b","1b","1b","1b","1b"
"420","2026-02-18 14:00:00",1293,299,1143,150,418.88,"1b","1b","1b","1b","1b"
"421","2026-02-18 15:00:00",1480,317,1321,158,413.81,"1b","1b","1b","1b","1b"
"422","2026-02-18 16:00:00",1682,406,1479,203,407.36,"1b","1b","1b","1b","1b"
"423","2026-02-18 17:00:00",1974,480,1734,240,405.31,"1b","1b","1b","1b","1b"
"424","2026-02-18 18:00:00",1841,482,1600,241,403.63,"1b","1b","1b","1b","1b"
"425","2026-02-18 19:00:00",1961,518,1702,259,408.04,"1b","1b","1b","1b","1b"
"426","2026-02-18 20:00:00",2180,561,1899,280,408.06,"1b","1b","1b","1b","1b"
"427","2026-02-18 21:00:00",2382,525,2119,262,408.6,"1b","1b","1b","1b","1b"
"428","2026-02-18 22:00:00",2076,466,1843,233,408,"1b","1b","1b","1b","1b"
"429","2026-02-18 23:00:00",1762,428,1548,214,411.3,"1b","1b","1b","1b","1b"
"430","2026-02-19 00:00:00",1246,321,1085,160,412.51,"1b","1b","1b","1b","1b"
"431","2026-02-19 01:00:00",1225,307,1072,154,414.56,"1b","1b","1b","1b","1b"
"432","2026-02-19 02:00:00",1400,345,1227,172,413.22,"1b","1b","1b","1b","1b"
"433","2026-02-19 03:00:00",1280,362,1099,181,412.26,"1b","1b","1b","1b","1b"
"434","2026-02-19 04:00:00",1078,286,935,143,409.52,"1b","1b","1b","1b","1b"
"435","2026-02-19 05:00:00",1004,253,877,126,415.08,"1b","1b","1b","1b","1b"
"436","2026-02-19 06:00:00",1127,332,961,166,414.28,"1b","1b","1b","1b","1b"
"437","2026-02-19 07:00:00",1126,291,980,146,415.14,"1b","1b","1b","1b","1b"
"438","2026-02-19 08:00:00",1374,503,1122,252,415.58,"1b","1b","1b","1b","1b"
"439","2026-02-19 09:00:00",1424,477,1185,238,417.02,"1b","1b","1b","1b","1b"
"440","2026-02-19 10:00:00",2143,792,1747,396,418.42,"1b","1b","1b","1b","1b"
"441","2026-02-19 11:00:00",2683,889,2238,444,416.89,"1b","1b","1b","1b","1b"
"442","2026-02-19 12:00:00",1954,551,1679,276,418.7,"1b","1b","1b","1b","1b"
"443","2026-02-19 13:00:00",2206,650,1881,325,425.18,"1b","1b","1b","1b","1b"
"444","2026-02-19 14:00:00",2333,769,1948,384,425.92,"1b","1b","1b","1b","1b"
"445","2026-02-19 15:00:00",3277,1281,2637,640,443.47,"1b","1b","1b","1b","1b"
"446","2026-02-19 16:00:00",3081,1090,2536,545,446.46,"1b","1b","1b","1b","1b"
"447","2026-02-19 17:00:00",2987,821,2576,410,437.68,"1b","1b","1b","1b","1b"
"448","2026-02-19 18:00:00",3205,860,2775,430,428.18,"1b","1b","1b","1b","1b"
"449","2026-02-19 19:00:00",3282,849,2857,424,428.37,"1b","1b","1b","1b","1b"
"450","2026-02-19 20:00:00",3809,968,3325,484,424.64,"1b","1b","1b","1b","1b"
"451","2026-02-19 21:00:00",3325,787,2932,394,434.03,"1b","1b","1b","1b","1b"
"452","2026-02-19 22:00:00",2956,739,2586,370,424.33,"1b","1b","1b","1b","1b"
"453","2026-02-19 23:00:00",2464,432,2248,216,421.44,"1b","1b","1b","1b","1b"
"454","2026-02-20 00:00:00",1784,284,1642,142,416.97,"1b","1b","1b","1b","1b"
"455","2026-02-20 01:00:00",1279,203,1178,102,418.11,"1b","1b","1b","1b","1b"
"456","2026-02-20 02:00:00",1195,207,1091,104,415.81,"1b","1b","1b","1b","1b"
"457","2026-02-20 03:00:00",972,147,898,74,415.78,"1b","1b","1b","1b","1b"
"458","2026-02-20 04:00:00",721,112,665,56,407.15,"1b","1b","1b","1b","1b"
"459","2026-02-20 05:00:00",710,115,653,58,407.73,"1b","1b","1b","1b","1b"
"460","2026-02-20 06:00:00",880,151,804,76,407.35,"1b","1b","1b","1b","1b"
"461","2026-02-20 07:00:00",1115,201,1015,100,413.35,"1b","1b","1b","1b","1b"
"462","2026-02-20 08:00:00",871,262,740,131,406.1,"1b","1b","1b","1b","1b"
"463","2026-02-20 09:00:00",702,229,588,114,406.88,"1b","1b","1b","1b","1b"
"464","2026-02-20 10:00:00",669,220,559,110,409.3,"1b","1b","1b","1b","1b"
"465","2026-02-20 11:00:00",639,193,543,96,408.46,"1b","1b","1b","1b","1b"
"466","2026-02-20 12:00:00",610,199,510,100,415.58,"1b","1b","1b","1b","1b"
"467","2026-02-20 13:00:00",960,195,863,98,410.48,"1b","1b","1b","1b","1b"
"468","2026-02-20 14:00:00",866,193,769,96,402.77,"1b","1b","1b","1b","1b"
"469","2026-02-20 15:00:00",642,147,568,74,421.06,"1b","1b","1b","1b","1b"
"470","2026-02-20 16:00:00",590,174,503,87,418.45,"1b","1b","1b","1b","1b"
"471","2026-02-20 17:00:00",807,211,701,106,410.4,"1b","1b","1b","1b","1b"
"472","2026-02-20 18:00:00",799,203,697,102,404.25,"1b","1b","1b","1b","1b"
"473","2026-02-20 19:00:00",1186,245,1063,122,402.65,"1b","1b","1b","1b","1b"
"474","2026-02-20 20:00:00",874,267,740,134,398.3,"1b","1b","1b","1b","1b"
"475","2026-02-20 21:00:00",743,222,632,111,401.3,"1b","1b","1b","1b","1b"
"476","2026-02-20 22:00:00",761,230,646,115,400.89,"1b","1b","1b","1b","1b"
"477","2026-02-20 23:00:00",946,266,813,133,400.56,"1b","1b","1b","1b","1b"
"478","2026-02-21 00:00:00",686,176,598,88,397.58,"1b","1b","1b","1b","1b"
"479","2026-02-21 01:00:00",566,95,519,48,405.37,"1b","1b","1b","1b","1b"
"480","2026-02-21 02:00:00",593,90,548,45,400.91,"1b","1b","1b","1b","1b"
"481","2026-02-21 03:00:00",342,81,301,40,404.62,"1b","1b","1b","1b","1b"
"482","2026-02-21 04:00:00",263,67,230,34,403.7,"1b","1b","1b","1b","1b"
"483","2026-02-21 05:00:00",436,59,407,30,405.7,"1b","1b","1b","1b","1b"
"484","2026-02-21 06:00:00",448,92,402,46,401.63,"1b","1b","1b","1b","1b"
"485","2026-02-21 07:00:00",456,127,392,64,405.61,"1b","1b","1b","1b","1b"
"486","2026-02-21 08:00:00",623,214,516,107,403.97,"1b","1b","1b","1b","1b"
"487","2026-02-21 09:00:00",855,227,742,114,402.03,"1b","1b","1b","1b","1b"
"488","2026-02-21 10:00:00",729,209,624,104,398.07,"1b","1b","1b","1b","1b"
"489","2026-02-21 11:00:00",850,220,740,110,400.98,"1b","1b","1b","1b","1b"
"490","2026-02-21 12:00:00",1075,221,965,110,395,"1b","1b","1b","1b","1b"
"491","2026-02-21 13:00:00",1225,349,1051,174,396.65,"1b","1b","1b","1b","1b"
"492","2026-02-21 14:00:00",1157,270,1022,135,393.96,"1b","1b","1b","1b","1b"
"493","2026-02-21 15:00:00",1793,466,1560,233,402.75,"1b","1b","1b","1b","1b"
"494","2026-02-21 16:00:00",944,252,818,126,393.62,"1b","1b","1b","1b","1b"
"495","2026-02-21 17:00:00",1315,324,1153,162,399.98,"1b","1b","1b","1b","1b"
"496","2026-02-21 18:00:00",1146,264,1014,132,398.67,"1b","1b","1b","1b","1b"
"497","2026-02-21 19:00:00",1206,240,1086,120,402.68,"1b","1b","1b","1b","1b"
"498","2026-02-21 20:00:00",1654,610,1349,305,394.92,"1b","1b","1b","1b","1b"
"499","2026-02-21 21:00:00",769,214,662,107,400.66,"1b","1b","1b","1b","1b"
"500","2026-02-21 22:00:00",584,122,523,61,399.88,"1b","1b","1b","1b","1b"
"501","2026-02-21 23:00:00",718,80,678,40,400.68,"1b","1b","1b","1b","1b"
"502","2026-02-22 00:00:00",461,56,433,28,397.28,"1b","1b","1b","1b","1b"
"503","2026-02-22 01:00:00",542,46,519,23,400.83,"1b","1b","1b","1b","1b"
"504","2026-02-22 02:00:00",366,37,348,18,397.69,"1b","1b","1b","1b","1b"
"505","2026-02-22 03:00:00",523,29,509,14,398.23,"1b","1b","1b","1b","1b"
"506","2026-02-22 04:00:00",394,24,382,12,395.27,"1b","1b","1b","1b","1b"
"507","2026-02-22 05:00:00",412,28,398,14,401.3,"1b","1b","1b","1b","1b"
"508","2026-02-22 06:00:00",455,51,429,26,398.05,"1b","1b","1b","1b","1b"
"509","2026-02-22 07:00:00",466,56,438,28,400.93,"1b","1b","1b","1b","1b"
"510","2026-02-22 08:00:00",257,68,223,34,398.64,"1b","1b","1b","1b","1b"
"511","2026-02-22 09:00:00",422,92,376,46,400.75,"1b","1b","1b","1b","1b"
"512","2026-02-22 10:00:00",488,111,433,56,394.84,"1b","1b","1b","1b","1b"
"513","2026-02-22 11:00:00",4455,107,4402,54,395.37,"1b","1b","1b","1b","1b"
"514","2026-02-22 12:00:00",444,88,400,44,391.9,"1b","1b","1b","1b","1b"
"515","2026-02-22 13:00:00",294,110,239,55,400.63,"1b","1b","1b","1b","1b"
"516","2026-02-22 14:00:00",527,138,458,69,386.95,"1b","1b","1b","1b","1b"
"517","2026-02-22 15:00:00",612,182,521,91,391.55,"1b","1b","1b","1b","1b"
"518","2026-02-22 16:00:00",573,185,480,92,390.11,"1b","1b","1b","1b","1b"
"519","2026-02-22 17:00:00",728,169,643,84,396.25,"1b","1b","1b","1b","1b"
"520","2026-02-22 18:00:00",568,173,481,86,390.46,"1b","1b","1b","1b","1b"
"521","2026-02-22 19:00:00",650,190,555,95,393.12,"1b","1b","1b","1b","1b"
"522","2026-02-22 20:00:00",475,154,398,77,392.44,"1b","1b","1b","1b","1b"
"523","2026-02-22 21:00:00",620,144,548,72,395.61,"1b","1b","1b","1b","1b"
"524","2026-02-22 22:00:00",324,154,247,77,391.72,"1b","1b","1b","1b","1b"
"525","2026-02-22 23:00:00",428,86,385,43,396.91,"1b","1b","1b","1b","1b"
"526","2026-02-23 00:00:00",28,64,-4,32,399.1,"1b","1b","1b","1b","1b"
"527","2026-02-23 01:00:00",470,44,448,22,396.31,"1b","1b","1b","1b","1b"
"528","2026-02-23 02:00:00",117,41,97,20,392.64,"1b","1b","1b","1b","1b"
"529","2026-02-23 03:00:00",305,53,278,26,397.86,"1b","1b","1b","1b","1b"
"530","2026-02-23 04:00:00",278,65,246,32,394.49,"1b","1b","1b","1b","1b"
"531","2026-02-23 05:00:00",336,75,299,38,397.49,"1b","1b","1b","1b","1b"
"532","2026-02-23 06:00:00",162,92,116,46,396.1,"1b","1b","1b","1b","1b"
"533","2026-02-23 07:00:00",583,154,506,77,399.08,"1b","1b","1b","1b","1b"
"534","2026-02-23 08:00:00",151,200,51,100,395.62,"1b","1b","1b","1b","1b"
"535","2026-02-23 09:00:00",353,164,271,82,398.12,"1b","1b","1b","1b","1b"
"536","2026-02-23 10:00:00",159,168,75,84,397.9,"1b","1b","1b","1b","1b"
"537","2026-02-23 11:00:00",482,148,408,74,393.41,"1b","1b","1b","1b","1b"
"538","2026-02-23 12:00:00",-93,192,-189,96,390.25,"1b","1b","1b","1b","1b"
"539","2026-02-23 15:00:00",3547,226,3434,113,425.37,"1b","1b","1b","1b","1b"
"540","2026-02-23 16:00:00",646,249,522,124,422.89,"1b","1b","1b","1b","1b"
"541","2026-02-23 17:00:00",809,279,670,140,423.7,"1b","1b","1b","1b","1b"
"542","2026-02-23 18:00:00",923,342,752,171,404.19,"1b","1b","1b","1b","1b"
"543","2026-02-23 19:00:00",1021,339,852,170,407.45,"1b","1b","1b","1b","1b"
"544","2026-02-23 20:00:00",1308,456,1080,228,403.57,"1b","1b","1b","1b","1b"
"545","2026-02-23 21:00:00",1020,360,840,180,407.76,"1b","1b","1b","1b","1b"
"546","2026-02-23 22:00:00",738,182,647,91,401.1,"1b","1b","1b","1b","1b"
"547","2026-02-23 23:00:00",535,121,475,60,404.29,"1b","1b","1b","1b","1b"
"548","2026-02-24 00:00:00",709,175,622,88,400.79,"1b","1b","1b","1b","1b"
"549","2026-02-24 01:00:00",743,138,674,69,405.58,"1b","1b","1b","1b","1b"
"550","2026-02-24 02:00:00",307,80,267,40,400.78,"1b","1b","1b","1b","1b"
"551","2026-02-24 03:00:00",369,78,330,39,405.33,"1b","1b","1b","1b","1b"
"552","2026-02-24 04:00:00",552,118,493,59,402.96,"1b","1b","1b","1b","1b"
"553","2026-02-24 05:00:00",612,129,547,64,405.53,"1b","1b","1b","1b","1b"
"554","2026-02-24 06:00:00",553,156,475,78,400.2,"1b","1b","1b","1b","1b"
"555","2026-02-24 07:00:00",647,190,552,95,405.99,"1b","1b","1b","1b","1b"
"556","2026-02-24 08:00:00",868,271,733,136,412.53,"1b","1b","1b","1b","1b"
"557","2026-02-24 09:00:00",717,250,592,125,404.96,"1b","1b","1b","1b","1b"
"558","2026-02-24 10:00:00",623,181,533,90,405.68,"1b","1b","1b","1b","1b"
"559","2026-02-24 11:00:00",639,166,556,83,418.69,"1b","1b","1b","1b","1b"
"560","2026-02-24 12:00:00",692,140,622,70,402.83,"1b","1b","1b","1b","1b"
"561","2026-02-24 13:00:00",863,163,782,82,422.41,"1b","1b","1b","1b","1b"
"562","2026-02-24 14:00:00",898,199,799,100,425.25,"1b","1b","1b","1b","1b"
"563","2026-02-24 15:00:00",1180,243,1059,122,425.96,"1b","1b","1b","1b","1b"
"564","2026-02-24 16:00:00",1395,270,1260,135,406.06,"1b","1b","1b","1b","1b"
"565","2026-02-24 17:00:00",2207,377,2019,188,402.25,"1b","1b","1b","1b","1b"
"566","2026-02-24 18:00:00",2569,511,2313,256,397.45,"1b","1b","1b","1b","1b"
"567","2026-02-24 19:00:00",2778,537,2510,268,403.99,"1b","1b","1b","1b","1b"
"568","2026-02-24 20:00:00",2534,445,2312,222,398.33,"1b","1b","1b","1b","1b"
"569","2026-02-24 21:00:00",2350,405,2147,202,404.89,"1b","1b","1b","1b","1b"
"570","2026-02-24 22:00:00",2353,417,2144,208,404.72,"1b","1b","1b","1b","1b"
"571","2026-02-24 23:00:00",2798,460,2568,230,411.2,"1b","1b","1b","1b","1b"
"572","2026-02-25 00:00:00",2587,448,2363,224,408.54,"1b","1b","1b","1b","1b"
"573","2026-02-25 01:00:00",2671,419,2461,210,411.73,"1b","1b","1b","1b","1b"
"574","2026-02-25 02:00:00",1922,357,1744,178,415.44,"1b","1b","1b","1b","1b"
"575","2026-02-25 03:00:00",1673,324,1511,162,404.81,"1b","1b","1b","1b","1b"
"576","2026-02-25 04:00:00",1825,297,1676,148,399.81,"1b","1b","1b","1b","1b"
"577","2026-02-25 05:00:00",1814,302,1663,151,402.8,"1b","1b","1b","1b","1b"
"578","2026-02-25 06:00:00",1961,349,1786,174,399.31,"1b","1b","1b","1b","1b"
"579","2026-02-25 07:00:00",2071,395,1873,198,403.2,"1b","1b","1b","1b","1b"
"580","2026-02-25 08:00:00",2244,483,2003,242,400.85,"1b","1b","1b","1b","1b"
"581","2026-02-25 09:00:00",2149,471,1914,236,404.89,"1b","1b","1b","1b","1b"
"582","2026-02-25 10:00:00",1859,407,1655,204,399.1,"1b","1b","1b","1b","1b"
"583","2026-02-25 11:00:00",1896,421,1685,210,414.99,"1b","1b","1b","1b","1b"
"584","2026-02-25 12:00:00",1834,392,1638,196,414.51,"1b","1b","1b","1b","1b"
"585","2026-02-25 13:00:00",1667,366,1484,183,411.29,"1b","1b","1b","1b","1b"
"586","2026-02-25 14:00:00",1407,318,1248,159,402.82,"1b","1b","1b","1b","1b"
"587","2026-02-25 15:00:00",1587,332,1421,166,403.25,"1b","1b","1b","1b","1b"
"588","2026-02-25 16:00:00",1651,362,1470,181,395.58,"1b","1b","1b","1b","1b"
"589","2026-02-25 17:00:00",1656,380,1466,190,405.21,"1b","1b","1b","1b","1b"
"590","2026-02-25 18:00:00",1922,434,1705,217,392.86,"1b","1b","1b","1b","1b"
"591","2026-02-25 19:00:00",2093,447,1870,224,399.55,"1b","1b","1b","1b","1b"
"592","2026-02-25 20:00:00",1994,427,1781,214,396.71,"1b","1b","1b","1b","1b"
"593","2026-02-25 21:00:00",1933,440,1713,220,399.95,"1b","1b","1b","1b","1b"
"594","2026-02-25 22:00:00",1741,370,1556,185,396.03,"1b","1b","1b","1b","1b"
"595","2026-02-25 23:00:00",1206,251,1081,126,400.59,"1b","1b","1b","1b","1b"
"596","2026-02-26 00:00:00",870,174,783,87,400.03,"1b","1b","1b","1b","1b"
"597","2026-02-26 01:00:00",788,139,718,70,400.06,"1b","1b","1b","1b","1b"
"598","2026-02-26 02:00:00",199,80,159,40,395.75,"1b","1b","1b","1b","1b"
