"datetime","TCconc","AE33_BC6","OC","EC","CO2","qc_flag_TCconc","qc_flag_AE33_BC6","qc_flag_OC","qc_flag_EC","qc_flag_CO2"
2026-01-14 10:00:00,2960,853,2534,426,431.82,"1b","1b","1b","1b","1b"
2026-01-14 11:00:00,3351,612,3045,306,408.41,"1b","1b","1b","1b","1b"
2026-01-14 12:00:00,2033,623,1721,312,425.88,"1b","1b","1b","1b","1b"
2026-01-14 13:00:00,1479,362,1298,181,420.77,"1b","1b","1b","1b","1b"
2026-01-14 14:00:00,2687,558,2408,279,409.42,"1b","1b","1b","1b","1b"
2026-01-14 15:00:00,2397,478,2158,239,412.48,"1b","1b","1b","1b","1b"
2026-01-14 16:00:00,3400,663,3068,332,409.14,"1b","1b","1b","1b","1b"
2026-01-14 17:00:00,3214,825,2802,412,417.42,"1b","1b","1b","1b","1b"
2026-01-14 18:00:00,4920,1115,4363,558,419.34,"1b","1b","1b","1b","1b"
2026-01-14 19:00:00,4188,823,3777,412,423.2,"1b","1b","1b","1b","1b"
2026-01-14 20:00:00,3234,582,2943,291,419.92,"1b","1b","1b","1b","1b"
2026-01-14 21:00:00,2795,538,2526,269,420.9,"1b","1b","1b","1b","1b"
2026-01-14 22:00:00,2938,563,2657,282,419.89,"1b","1b","1b","1b","1b"
2026-01-14 23:00:00,1731,409,1526,204,420.2,"1b","1b","1b","1b","1b"
2026-01-15,1865,366,1682,183,416.15,"1b","1b","1b","1b","1b"
2026-01-15 01:00:00,1507,358,1328,179,416.49,"1b","1b","1b","1b","1b"
2026-01-15 02:00:00,1210,259,1081,130,410.27,"1b","1b","1b","1b","1b"
2026-01-15 03:00:00,688,163,606,82,418.53,"1b","1b","1b","1b","1b"
2026-01-15 04:00:00,852,110,797,55,408.92,"1b","1b","1b","1b","1b"
2026-01-15 05:00:00,533,92,487,46,413.05,"1b","1b","1b","1b","1b"
2026-01-15 06:00:00,622,98,573,49,409.86,"1b","1b","1b","1b","1b"
2026-01-15 07:00:00,536,149,462,74,424.1,"1b","1b","1b","1b","1b"
2026-01-15 08:00:00,696,195,598,98,412.02,"1b","1b","1b","1b","1b"
2026-01-15 09:00:00,1441,480,1201,240,421.83,"1b","1b","1b","1b","1b"
2026-01-15 14:00:00,5492,644,5170,322,635.28,"1b","1b","1b","1b","1b"
2026-01-15 15:00:00,2073,810,1668,405,638.49,"1b","1b","1b","1b","1b"
2026-01-15 16:00:00,2056,809,1651,404,533.43,"1b","1b","1b","1b","1b"
2026-01-15 17:00:00,1531,491,1286,246,468.92,"1b","1b","1b","1b","1b"
2026-01-15 18:00:00,1256,399,1057,200,439.33,"1b","1b","1b","1b","1b"
2026-01-15 19:00:00,1450,487,1207,244,425.37,"1b","1b","1b","1b","1b"
2026-01-15 20:00:00,3070,1015,2563,508,431.84,"1b","1b","1b","1b","1b"
2026-01-15 21:00:00,4667,1529,3902,764,434.59,"1b","1b","1b","1b","1b"
2026-01-15 22:00:00,4740,1713,3884,856,453.02,"1b","1b","1b","1b","1b"
2026-01-15 23:00:00,3657,1226,3044,613,439.03,"1b","1b","1b","1b","1b"
2026-01-16,2606,813,2199,406,436.34,"1b","1b","1b","1b","1b"
2026-01-16 01:00:00,2315,654,1988,327,431.37,"1b","1b","1b","1b","1b"
2026-01-16 02:00:00,1885,490,1640,245,421.57,"1b","1b","1b","1b","1b"
2026-01-16 03:00:00,1772,484,1530,242,418.38,"1b","1b","1b","1b","1b"
2026-01-16 04:00:00,1283,331,1117,166,422.58,"1b","1b","1b","1b","1b"
2026-01-16 05:00:00,974,234,857,117,409.58,"1b","1b","1b","1b","1b"
2026-01-16 06:00:00,1105,222,994,111,414.1,"1b","1b","1b","1b","1b"
2026-01-16 07:00:00,870,256,742,128,418.54,"1b","1b","1b","1b","1b"
2026-01-16 08:00:00,930,289,786,144,420.44,"1b","1b","1b","1b","1b"
2026-01-16 09:00:00,1056,332,890,166,418.9,"1b","1b","1b","1b","1b"
2026-01-16 10:00:00,990,350,815,175,437.25,"1b","1b","1b","1b","1b"
2026-01-16 11:00:00,922,329,757,164,451.46,"1b","1b","1b","1b","1b"
2026-01-16 12:00:00,977,322,816,161,457.65,"1b","1b","1b","1b","1b"
2026-01-16 13:00:00,902,297,753,148,464.1,"1b","1b","1b","1b","1b"
2026-01-16 14:00:00,881,256,753,128,440.41,"1b","1b","1b","1b","1b"
2026-01-16 15:00:00,1059,354,882,177,421.8,"1b","1b","1b","1b","1b"
2026-01-16 16:00:00,1376,444,1154,222,428.04,"1b","1b","1b","1b","1b"
2026-01-16 17:00:00,1643,510,1388,255,443.29,"1b","1b","1b","1b","1b"
2026-01-16 18:00:00,1546,411,1340,206,423.64,"1b","1b","1b","1b","1b"
2026-01-16 19:00:00,2172,489,1927,244,420.95,"1b","1b","1b","1b","1b"
2026-01-16 20:00:00,1786,455,1559,228,411.74,"1b","1b","1b","1b","1b"
2026-01-16 21:00:00,1921,446,1698,223,415.49,"1b","1b","1b","1b","1b"
2026-01-16 22:00:00,1636,370,1451,185,405.11,"1b","1b","1b","1b","1b"
2026-01-16 23:00:00,1435,323,1273,162,412.98,"1b","1b","1b","1b","1b"
2026-01-17,1220,249,1095,124,405.95,"1b","1b","1b","1b","1b"
2026-01-17 01:00:00,866,156,788,78,415.73,"1b","1b","1b","1b","1b"
2026-01-17 02:00:00,554,115,497,58,404.38,"1b","1b","1b","1b","1b"
2026-01-17 03:00:00,609,110,554,55,408.98,"1b","1b","1b","1b","1b"
2026-01-17 04:00:00,518,82,477,41,400.62,"1b","1b","1b","1b","1b"
2026-01-17 05:00:00,223,59,194,30,408.14,"1b","1b","1b","1b","1b"
2026-01-17 06:00:00,361,72,325,36,401.12,"1b","1b","1b","1b","1b"
2026-01-17 07:00:00,611,100,561,50,417.16,"1b","1b","1b","1b","1b"
2026-01-17 08:00:00,418,139,349,70,404.53,"1b","1b","1b","1b","1b"
2026-01-17 09:00:00,692,199,593,100,418.61,"1b","1b","1b","1b","1b"
2026-01-17 10:00:00,969,278,830,139,406.46,"1b","1b","1b","1b","1b"
2026-01-17 11:00:00,1232,262,1101,131,410.37,"1b","1b","1b","1b","1b"
2026-01-17 12:00:00,1429,268,1295,134,404.13,"1b","1b","1b","1b","1b"
2026-01-17 13:00:00,1099,249,975,124,400.34,"1b","1b","1b","1b","1b"
2026-01-17 14:00:00,1166,340,996,170,415.35,"1b","1b","1b","1b","1b"
2026-01-17 15:00:00,1756,477,1518,238,412.77,"1b","1b","1b","1b","1b"
2026-01-17 16:00:00,1873,482,1632,241,408.11,"1b","1b","1b","1b","1b"
2026-01-17 17:00:00,2797,945,2324,472,427.79,"1b","1b","1b","1b","1b"
2026-01-17 18:00:00,5296,1617,4487,808,444.93,"1b","1b","1b","1b","1b"
2026-01-17 19:00:00,7554,2578,6265,1289,458.47,"1b","1b","1b","1b","1b"
2026-01-17 20:00:00,5801,2276,4663,1138,457.56,"1b","1b","1b","1b","1b"
2026-01-17 21:00:00,6640,2264,5508,1132,473.43,"1b","1b","1b","1b","1b"
2026-01-17 22:00:00,7874,2484,6632,1242,471.95,"1b","1b","1b","1b","1b"
2026-01-17 23:00:00,9550,3333,7884,1666,485.5,"1b","1b","1b","1b","1b"
2026-01-18,6484,1929,5519,964,468.6,"1b","1b","1b","1b","1b"
2026-01-18 01:00:00,3724,1114,3167,557,456.57,"1b","1b","1b","1b","1b"
2026-01-18 02:00:00,2604,726,2241,363,435.07,"1b","1b","1b","1b","1b"
2026-01-18 03:00:00,1603,507,1349,254,431.2,"1b","1b","1b","1b","1b"
2026-01-18 04:00:00,1332,315,1175,158,415.85,"1b","1b","1b","1b","1b"
2026-01-18 05:00:00,998,231,882,116,419.3,"1b","1b","1b","1b","1b"
2026-01-18 06:00:00,951,249,827,124,410.47,"1b","1b","1b","1b","1b"
2026-01-18 07:00:00,1231,362,1050,181,419.48,"1b","1b","1b","1b","1b"
2026-01-18 08:00:00,1108,346,935,173,413.05,"1b","1b","1b","1b","1b"
2026-01-18 09:00:00,1185,327,1021,164,421.82,"1b","1b","1b","1b","1b"
2026-01-18 10:00:00,1218,335,1051,168,416.54,"1b","1b","1b","1b","1b"
2026-01-18 11:00:00,1350,391,1155,196,424.48,"1b","1b","1b","1b","1b"
2026-01-18 12:00:00,1796,449,1572,224,419.11,"1b","1b","1b","1b","1b"
2026-01-18 13:00:00,1995,486,1752,243,423.91,"1b","1b","1b","1b","1b"
2026-01-18 14:00:00,1982,522,1721,261,429.71,"1b","1b","1b","1b","1b"
2026-01-18 15:00:00,1912,520,1652,260,431.13,"1b","1b","1b","1b","1b"
2026-01-18 16:00:00,2371,634,2054,317,430.57,"1b","1b","1b","1b","1b"
2026-01-18 17:00:00,2700,708,2346,354,433.7,"1b","1b","1b","1b","1b"
2026-01-18 18:00:00,3980,1193,3383,596,434.84,"1b","1b","1b","1b","1b"
2026-01-18 19:00:00,4150,1121,3590,560,446.73,"1b","1b","1b","1b","1b"
2026-01-18 20:00:00,4276,1192,3680,596,444.67,"1b","1b","1b","1b","1b"
2026-01-18 21:00:00,4353,1358,3674,679,464.12,"1b","1b","1b","1b","1b"
2026-01-18 22:00:00,5334,1615,4526,808,464.37,"1b","1b","1b","1b","1b"
2026-01-18 23:00:00,6205,2408,5001,1204,478.75,"1b","1b","1b","1b","1b"
2026-01-19,6118,2770,4733,1385,476.7,"1b","1b","1b","1b","1b"
2026-01-19 01:00:00,5065,2273,3928,1136,483.28,"1b","1b","1b","1b","1b"
2026-01-19 02:00:00,4655,1715,3797,858,471.29,"1b","1b","1b","1b","1b"
2026-01-19 03:00:00,4131,1100,3581,550,462.29,"1b","1b","1b","1b","1b"
2026-01-19 04:00:00,3933,887,3490,444,443.92,"1b","1b","1b","1b","1b"
2026-01-19 05:00:00,3896,849,3472,424,444.13,"1b","1b","1b","1b","1b"
2026-01-19 06:00:00,3201,661,2870,330,436.88,"1b","1b","1b","1b","1b"
2026-01-19 07:00:00,3383,825,2970,412,453.23,"1b","1b","1b","1b","1b"
2026-01-19 08:00:00,3559,995,3061,498,457.64,"1b","1b","1b","1b","1b"
2026-01-19 09:00:00,3205,1016,2697,508,460.32,"1b","1b","1b","1b","1b"
2026-01-19 10:00:00,2880,805,2478,402,454.86,"1b","1b","1b","1b","1b"
2026-01-19 11:00:00,3045,921,2584,460,472,"1b","1b","1b","1b","1b"
2026-01-19 12:00:00,2899,847,2475,424,478.76,"1b","1b","1b","1b","1b"
2026-01-19 13:00:00,2945,759,2565,380,485.89,"1b","1b","1b","1b","1b"
2026-01-19 14:00:00,2329,720,1969,360,477.47,"1b","1b","1b","1b","1b"
2026-01-19 15:00:00,2053,691,1707,346,480.94,"1b","1b","1b","1b","1b"
2026-01-19 16:00:00,3277,1002,2776,501,457.91,"1b","1b","1b","1b","1b"
2026-01-19 17:00:00,3457,835,3039,418,445.47,"1b","1b","1b","1b","1b"
2026-01-19 18:00:00,3073,630,2758,315,439.75,"1b","1b","1b","1b","1b"
2026-01-19 19:00:00,2629,503,2378,252,425.89,"1b","1b","1b","1b","1b"
2026-01-19 20:00:00,1895,284,1753,142,467.84,"1b","1b","1b","1b","1b"
2026-01-19 21:00:00,1252,297,1103,148,473.51,"1b","1b","1b","1b","1b"
2026-01-19 22:00:00,1610,300,1460,150,448.68,"1b","1b","1b","1b","1b"
2026-01-19 23:00:00,1803,313,1646,156,431.54,"1b","1b","1b","1b","1b"
2026-01-20,1518,246,1395,123,425.77,"1b","1b","1b","1b","1b"
2026-01-20 01:00:00,1347,226,1234,113,415.79,"1b","1b","1b","1b","1b"
2026-01-20 02:00:00,1299,195,1201,98,412.88,"1b","1b","1b","1b","1b"
2026-01-20 03:00:00,1069,174,982,87,408.41,"1b","1b","1b","1b","1b"
2026-01-20 04:00:00,1042,173,955,86,409.47,"1b","1b","1b","1b","1b"
2026-01-20 05:00:00,994,164,912,82,404.74,"1b","1b","1b","1b","1b"
2026-01-20 06:00:00,750,151,675,76,407.95,"1b","1b","1b","1b","1b"
2026-01-20 07:00:00,1011,171,926,86,406.21,"1b","1b","1b","1b","1b"
2026-01-20 08:00:00,851,204,749,102,407.64,"1b","1b","1b","1b","1b"
2026-01-20 09:00:00,662,167,578,84,404.86,"1b","1b","1b","1b","1b"
2026-01-20 10:00:00,685,108,631,54,409.04,"1b","1b","1b","1b","1b"
2026-01-20 11:00:00,616,142,545,71,429.25,"1b","1b","1b","1b","1b"
2026-01-20 12:00:00,713,129,649,64,422.79,"1b","1b","1b","1b","1b"
2026-01-20 13:00:00,602,131,536,66,437.57,"1b","1b","1b","1b","1b"
2026-01-20 14:00:00,698,131,632,66,448.04,"1b","1b","1b","1b","1b"
2026-01-20 15:00:00,709,139,640,70,446.12,"1b","1b","1b","1b","1b"
2026-01-20 16:00:00,853,159,773,80,440.26,"1b","1b","1b","1b","1b"
2026-01-20 17:00:00,904,179,814,90,465.55,"1b","1b","1b","1b","1b"
2026-01-20 18:00:00,1076,192,980,96,453.35,"1b","1b","1b","1b","1b"
2026-01-20 19:00:00,1196,197,1098,98,425.29,"1b","1b","1b","1b","1b"
2026-01-20 20:00:00,1162,187,1069,94,413.98,"1b","1b","1b","1b","1b"
2026-01-20 21:00:00,1038,149,964,74,405.43,"1b","1b","1b","1b","1b"
2026-01-20 22:00:00,890,108,836,54,403.48,"1b","1b","1b","1b","1b"
2026-01-20 23:00:00,394,47,370,24,400.87,"1b","1b","1b","1b","1b"
2026-01-21,502,33,486,16,401.45,"1b","1b","1b","1b","1b"
2026-01-21 01:00:00,532,63,501,32,399.23,"1b","1b","1b","1b","1b"
2026-01-21 02:00:00,507,47,484,24,402.1,"1b","1b","1b","1b","1b"
2026-01-21 03:00:00,538,47,514,24,398.89,"1b","1b","1b","1b","1b"
2026-01-21 04:00:00,349,39,330,20,402.27,"1b","1b","1b","1b","1b"
2026-01-21 05:00:00,356,39,337,20,399.07,"1b","1b","1b","1b","1b"
2026-01-21 06:00:00,464,82,423,41,400.97,"1b","1b","1b","1b","1b"
2026-01-21 07:00:00,478,159,398,80,399.7,"1b","1b","1b","1b","1b"
2026-01-21 08:00:00,663,177,574,88,403.32,"1b","1b","1b","1b","1b"
2026-01-21 09:00:00,734,183,643,92,400.41,"1b","1b","1b","1b","1b"
2026-01-21 10:00:00,847,241,726,120,405.81,"1b","1b","1b","1b","1b"
2026-01-21 11:00:00,621,186,528,93,426.98,"1b","1b","1b","1b","1b"
2026-01-21 12:00:00,611,135,544,68,453.8,"1b","1b","1b","1b","1b"
2026-01-21 13:00:00,979,122,918,61,465.42,"1b","1b","1b","1b","1b"
2026-01-21 14:00:00,782,120,722,60,444.24,"1b","1b","1b","1b","1b"
2026-01-21 15:00:00,954,147,880,74,428.97,"1b","1b","1b","1b","1b"
2026-01-21 16:00:00,1153,187,1059,94,418.07,"1b","1b","1b","1b","1b"
2026-01-21 17:00:00,979,167,896,84,409.84,"1b","1b","1b","1b","1b"
2026-01-21 18:00:00,1093,195,995,98,414.01,"1b","1b","1b","1b","1b"
2026-01-21 19:00:00,1315,224,1203,112,403.62,"1b","1b","1b","1b","1b"
2026-01-21 20:00:00,1131,191,1036,96,405.16,"1b","1b","1b","1b","1b"
2026-01-21 21:00:00,1128,180,1038,90,402.58,"1b","1b","1b","1b","1b"
2026-01-21 22:00:00,1211,200,1111,100,406.99,"1b","1b","1b","1b","1b"
2026-01-21 23:00:00,1103,198,1004,99,403.18,"1b","1b","1b","1b","1b"
2026-01-22,937,162,856,81,403.65,"1b","1b","1b","1b","1b"
2026-01-22 01:00:00,1019,157,940,78,403.64,"1b","1b","1b","1b","1b"
2026-01-22 02:00:00,1077,169,993,84,403.8,"1b","1b","1b","1b","1b"
2026-01-22 03:00:00,1082,165,999,82,401.32,"1b","1b","1b","1b","1b"
2026-01-22 04:00:00,1068,147,995,74,405.79,"1b","1b","1b","1b","1b"
2026-01-22 05:00:00,999,158,920,79,406.76,"1b","1b","1b","1b","1b"
2026-01-22 06:00:00,1487,263,1356,132,407.66,"1b","1b","1b","1b","1b"
2026-01-22 07:00:00,1727,330,1562,165,407.43,"1b","1b","1b","1b","1b"
2026-01-22 08:00:00,1853,407,1649,204,412.78,"1b","1b","1b","1b","1b"
2026-01-22 09:00:00,1964,442,1743,221,417.23,"1b","1b","1b","1b","1b"
2026-01-22 10:00:00,2131,520,1871,260,427.87,"1b","1b","1b","1b","1b"
2026-01-22 11:00:00,2151,521,1891,260,435.6,"1b","1b","1b","1b","1b"
2026-01-22 12:00:00,2112,583,1820,292,440.54,"1b","1b","1b","1b","1b"
2026-01-22 13:00:00,2142,532,1876,266,428.45,"1b","1b","1b","1b","1b"
2026-01-22 14:00:00,2473,588,2179,294,423.3,"1b","1b","1b","1b","1b"
2026-01-22 15:00:00,2539,620,2229,310,417.46,"1b","1b","1b","1b","1b"
2026-01-22 16:00:00,2486,566,2203,283,417.46,"1b","1b","1b","1b","1b"
2026-01-22 17:00:00,2262,591,1967,296,425.02,"1b","1b","1b","1b","1b"
2026-01-22 18:00:00,2366,618,2057,309,421.59,"1b","1b","1b","1b","1b"
2026-01-22 19:00:00,2253,560,1973,280,418.66,"1b","1b","1b","1b","1b"
2026-01-22 20:00:00,1916,451,1690,226,414.33,"1b","1b","1b","1b","1b"
2026-01-22 21:00:00,1501,351,1326,176,411.91,"1b","1b","1b","1b","1b"
2026-01-22 22:00:00,1064,203,962,102,410.32,"1b","1b","1b","1b","1b"
2026-01-22 23:00:00,891,200,791,100,406.48,"1b","1b","1b","1b","1b"
2026-01-23,855,130,790,65,405.16,"1b","1b","1b","1b","1b"
2026-01-23 01:00:00,763,84,721,42,403.48,"1b","1b","1b","1b","1b"
2026-01-23 02:00:00,667,81,627,40,406.07,"1b","1b","1b","1b","1b"
2026-01-23 03:00:00,589,83,548,42,397.96,"1b","1b","1b","1b","1b"
2026-01-23 04:00:00,608,116,550,58,401.2,"1b","1b","1b","1b","1b"
2026-01-23 05:00:00,641,130,576,65,400.62,"1b","1b","1b","1b","1b"
2026-01-23 06:00:00,547,159,468,80,402.5,"1b","1b","1b","1b","1b"
2026-01-23 07:00:00,838,211,732,106,403.59,"1b","1b","1b","1b","1b"
2026-01-23 08:00:00,834,239,715,120,403.99,"1b","1b","1b","1b","1b"
2026-01-23 09:00:00,1397,271,1262,136,403.02,"1b","1b","1b","1b","1b"
2026-01-23 10:00:00,1286,306,1133,153,404.12,"1b","1b","1b","1b","1b"
2026-01-23 11:00:00,1025,269,890,134,413.45,"1b","1b","1b","1b","1b"
2026-01-23 12:00:00,1129,265,997,132,410.88,"1b","1b","1b","1b","1b"
2026-01-23 13:00:00,1097,274,960,137,410.9,"1b","1b","1b","1b","1b"
2026-01-23 14:00:00,1247,265,1114,132,434.7,"1b","1b","1b","1b","1b"
2026-01-23 15:00:00,1433,328,1269,164,464.4,"1b","1b","1b","1b","1b"
2026-01-23 16:00:00,1552,387,1359,194,497.05,"1b","1b","1b","1b","1b"
2026-01-23 17:00:00,1511,400,1311,200,467.34,"1b","1b","1b","1b","1b"
2026-01-23 18:00:00,1618,401,1417,200,438.37,"1b","1b","1b","1b","1b"
2026-01-23 19:00:00,1824,396,1626,198,420.45,"1b","1b","1b","1b","1b"
2026-01-23 20:00:00,1490,320,1330,160,410.57,"1b","1b","1b","1b","1b"
2026-01-23 21:00:00,1135,216,1027,108,404.16,"1b","1b","1b","1b","1b"
2026-01-23 22:00:00,1233,212,1127,106,405.43,"1b","1b","1b","1b","1b"
2026-01-23 23:00:00,1528,264,1396,132,404.19,"1b","1b","1b","1b","1b"
2026-01-24,1134,210,1029,105,403.45,"1b","1b","1b","1b","1b"
2026-01-24 01:00:00,1035,180,945,90,399.83,"1b","1b","1b","1b","1b"
2026-01-24 02:00:00,892,138,823,69,402.64,"1b","1b","1b","1b","1b"
2026-01-24 03:00:00,815,128,751,64,399.93,"1b","1b","1b","1b","1b"
2026-01-24 04:00:00,709,122,648,61,400.59,"1b","1b","1b","1b","1b"
2026-01-24 05:00:00,752,94,705,47,398.51,"1b","1b","1b","1b","1b"
2026-01-24 06:00:00,772,102,721,51,399.8,"1b","1b","1b","1b","1b"
2026-01-24 07:00:00,729,111,674,56,398.85,"1b","1b","1b","1b","1b"
2026-01-24 08:00:00,758,123,697,62,401.89,"1b","1b","1b","1b","1b"
2026-01-24 09:00:00,580,132,514,66,396.79,"1b","1b","1b","1b","1b"
2026-01-24 10:00:00,748,140,678,70,399.99,"1b","1b","1b","1b","1b"
2026-01-24 11:00:00,720,156,642,78,398.78,"1b","1b","1b","1b","1b"
2026-01-24 12:00:00,751,169,666,84,398.34,"1b","1b","1b","1b","1b"
2026-01-24 13:00:00,954,179,865,90,396.99,"1b","1b","1b","1b","1b"
2026-01-24 14:00:00,939,209,834,104,399.44,"1b","1b","1b","1b","1b"
2026-01-24 15:00:00,1045,249,921,124,397.24,"1b","1b","1b","1b","1b"
2026-01-24 16:00:00,1441,298,1292,149,400.09,"1b","1b","1b","1b","1b"
2026-01-24 17:00:00,1592,338,1423,169,399.28,"1b","1b","1b","1b","1b"
2026-01-24 18:00:00,1892,450,1667,225,401.98,"1b","1b","1b","1b","1b"
2026-01-24 19:00:00,2164,412,1958,206,400.45,"1b","1b","1b","1b","1b"
2026-01-24 20:00:00,2427,437,2209,218,402.99,"1b","1b","1b","1b","1b"
2026-01-24 21:00:00,2374,434,2157,217,403.77,"1b","1b","1b","1b","1b"
2026-01-24 22:00:00,1719,297,1570,148,402.92,"1b","1b","1b","1b","1b"
2026-01-24 23:00:00,975,150,900,75,402.34,"1b","1b","1b","1b","1b"
2026-01-25,707,90,662,45,402.77,"1b","1b","1b","1b","1b"
2026-01-25 01:00:00,617,69,583,34,397.87,"1b","1b","1b","1b","1b"
2026-01-25 02:00:00,446,41,425,20,403.28,"1b","1b","1b","1b","1b"
2026-01-25 03:00:00,465,49,441,24,400.9,"1b","1b","1b","1b","1b"
2026-01-25 04:00:00,515,79,475,40,401.54,"1b","1b","1b","1b","1b"
2026-01-25 05:00:00,565,79,526,40,404.39,"1b","1b","1b","1b","1b"
2026-01-25 06:00:00,681,74,644,37,402.95,"1b","1b","1b","1b","1b"
2026-01-25 07:00:00,656,83,614,42,403.8,"1b","1b","1b","1b","1b"
2026-01-25 08:00:00,732,105,679,52,408.35,"1b","1b","1b","1b","1b"
2026-01-25 09:00:00,850,144,778,72,404.18,"1b","1b","1b","1b","1b"
2026-01-25 10:00:00,1105,212,999,106,407.21,"1b","1b","1b","1b","1b"
2026-01-25 11:00:00,1618,263,1486,132,404.43,"1b","1b","1b","1b","1b"
2026-01-25 12:00:00,1911,324,1749,162,408.78,"1b","1b","1b","1b","1b"
2026-01-25 13:00:00,1702,366,1519,183,404.14,"1b","1b","1b","1b","1b"
2026-01-25 14:00:00,2114,420,1904,210,409.77,"1b","1b","1b","1b","1b"
2026-01-25 15:00:00,2803,808,2399,404,408.61,"1b","1b","1b","1b","1b"
2026-01-25 16:00:00,2796,677,2458,338,412.09,"1b","1b","1b","1b","1b"
2026-01-25 17:00:00,2736,649,2411,324,409.32,"1b","1b","1b","1b","1b"
2026-01-25 18:00:00,2844,721,2484,360,413.03,"1b","1b","1b","1b","1b"
2026-01-25 19:00:00,3155,681,2814,340,412.6,"1b","1b","1b","1b","1b"
2026-01-25 20:00:00,4350,810,3945,405,416.42,"1b","1b","1b","1b","1b"
2026-01-25 21:00:00,5165,1059,4635,530,420.66,"1b","1b","1b","1b","1b"
2026-01-25 22:00:00,6804,1227,6190,614,424.15,"1b","1b","1b","1b","1b"
2026-01-25 23:00:00,5164,1181,4573,590,425.13,"1b","1b","1b","1b","1b"
2026-01-26,5924,1377,5235,688,423.2,"1b","1b","1b","1b","1b"
2026-01-26 01:00:00,5347,1274,4710,637,427.66,"1b","1b","1b","1b","1b"
2026-01-26 02:00:00,5114,1181,4524,590,419.61,"1b","1b","1b","1b","1b"
2026-01-26 03:00:00,5587,1431,4871,716,419.38,"1b","1b","1b","1b","1b"
2026-01-26 04:00:00,6038,1589,5243,794,416.93,"1b","1b","1b","1b","1b"
2026-01-26 05:00:00,6248,1551,5472,776,416.32,"1b","1b","1b","1b","1b"
2026-01-26 06:00:00,6550,1527,5786,764,416.08,"1b","1b","1b","1b","1b"
2026-01-26 07:00:00,6984,1735,6117,868,417.61,"1b","1b","1b","1b","1b"
2026-01-26 08:00:00,7487,1804,6585,902,419.05,"1b","1b","1b","1b","1b"
2026-01-26 09:00:00,7565,1791,6670,896,414.88,"1b","1b","1b","1b","1b"
2026-01-26 10:00:00,6950,1616,6142,808,420.13,"1b","1b","1b","1b","1b"
2026-01-26 11:00:00,5579,1311,4923,656,414.43,"1b","1b","1b","1b","1b"
2026-01-26 12:00:00,5261,1168,4677,584,411.61,"1b","1b","1b","1b","1b"
2026-01-26 13:00:00,5154,1274,4517,637,411.04,"1b","1b","1b","1b","1b"
2026-01-26 14:00:00,5084,1276,4446,638,424.91,"1b","1b","1b","1b","1b"
2026-01-26 15:00:00,4951,1195,4354,598,425.88,"1b","1b","1b","1b","1b"
2026-01-26 16:00:00,5464,1285,4821,642,423.76,"1b","1b","1b","1b","1b"
2026-01-26 17:00:00,5091,1226,4478,613,424.28,"1b","1b","1b","1b","1b"
2026-01-26 18:00:00,5126,1324,4464,662,418.13,"1b","1b","1b","1b","1b"
2026-01-26 19:00:00,5034,1209,4429,604,422.6,"1b","1b","1b","1b","1b"
2026-01-26 20:00:00,6125,1454,5398,727,416.55,"1b","1b","1b","1b","1b"
2026-01-26 21:00:00,6266,1443,5545,722,423.77,"1b","1b","1b","1b","1b"
2026-01-26 22:00:00,5699,1342,5028,671,420.09,"1b","1b","1b","1b","1b"
2026-01-26 23:00:00,4590,1018,4081,509,421.29,"1b","1b","1b","1b","1b"
2026-01-27,4279,925,3817,462,415.48,"1b","1b","1b","1b","1b"
2026-01-27 01:00:00,3486,792,3090,396,421.13,"1b","1b","1b","1b","1b"
2026-01-27 02:00:00,2606,586,2313,293,415.62,"1b","1b","1b","1b","1b"
2026-01-27 03:00:00,2608,539,2339,270,418.64,"1b","1b","1b","1b","1b"
2026-01-27 04:00:00,2298,437,2079,218,412.91,"1b","1b","1b","1b","1b"
2026-01-27 05:00:00,1586,261,1455,130,413.64,"1b","1b","1b","1b","1b"
2026-01-27 06:00:00,1066,128,1002,64,409.21,"1b","1b","1b","1b","1b"
2026-01-27 07:00:00,817,76,779,38,409.55,"1b","1b","1b","1b","1b"
2026-01-27 08:00:00,566,76,528,38,400.45,"1b","1b","1b","1b","1b"
2026-01-27 09:00:00,596,80,556,40,409.24,"1b","1b","1b","1b","1b"
2026-01-27 10:00:00,778,120,718,60,403.72,"1b","1b","1b","1b","1b"
2026-01-27 11:00:00,638,129,573,64,409.87,"1b","1b","1b","1b","1b"
2026-01-27 12:00:00,720,159,641,80,409.09,"1b","1b","1b","1b","1b"
2026-01-27 13:00:00,692,156,614,78,420.91,"1b","1b","1b","1b","1b"
2026-01-27 14:00:00,710,165,628,82,421.58,"1b","1b","1b","1b","1b"
2026-01-27 15:00:00,852,161,771,80,441.31,"1b","1b","1b","1b","1b"
2026-01-27 16:00:00,684,244,562,122,442.4,"1b","1b","1b","1b","1b"
2026-01-27 17:00:00,557,136,489,68,421.22,"1b","1b","1b","1b","1b"
2026-01-27 18:00:00,881,158,802,79,412.95,"1b","1b","1b","1b","1b"
2026-01-27 19:00:00,910,158,831,79,405.35,"1b","1b","1b","1b","1b"
2026-01-27 20:00:00,1018,172,932,86,405.87,"1b","1b","1b","1b","1b"
2026-01-27 21:00:00,1126,179,1036,90,406.68,"1b","1b","1b","1b","1b"
2026-01-27 22:00:00,988,165,905,82,408.74,"1b","1b","1b","1b","1b"
2026-01-27 23:00:00,1030,161,949,80,403.67,"1b","1b","1b","1b","1b"
